Format Version,1.23,Take Name,230626_Group7_trial2_000,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-06-26 04.59.29.888 오후,Capture Start Frame,543275,Total Frames in Take,367,Total Exported Frames,367,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Skeleton:LANK,Skeleton:LANK,Skeleton:LANK,Skeleton:LASI,Skeleton:LASI,Skeleton:LASI,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTOE,Skeleton:LTOE,Skeleton:LTOE,Skeleton:RANK,Skeleton:RANK,Skeleton:RANK,Skeleton:RASI,Skeleton:RASI,Skeleton:RASI,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTOE,Skeleton:RTOE,Skeleton:RTOE
,ID,"5D3338EE13F711EEAF36E19734FCBCA0","5D3338EE13F711EEAF36E19734FCBCA0","5D3338EE13F711EEAF36E19734FCBCA0","5D3338F513F711EEAF36E19734FCBCA0","5D3338F513F711EEAF36E19734FCBCA0","5D3338F513F711EEAF36E19734FCBCA0","5D3338EB13F711EEAF36E19734FCBCA0","5D3338EB13F711EEAF36E19734FCBCA0","5D3338EB13F711EEAF36E19734FCBCA0","5D3338EF13F711EEAF36E19734FCBCA0","5D3338EF13F711EEAF36E19734FCBCA0","5D3338EF13F711EEAF36E19734FCBCA0","5D3338F213F711EEAF36E19734FCBCA0","5D3338F213F711EEAF36E19734FCBCA0","5D3338F213F711EEAF36E19734FCBCA0","5D3338F013F711EEAF36E19734FCBCA0","5D3338F013F711EEAF36E19734FCBCA0","5D3338F013F711EEAF36E19734FCBCA0","5D3338F113F711EEAF36E19734FCBCA0","5D3338F113F711EEAF36E19734FCBCA0","5D3338F113F711EEAF36E19734FCBCA0","5D3338EA13F711EEAF36E19734FCBCA0","5D3338EA13F711EEAF36E19734FCBCA0","5D3338EA13F711EEAF36E19734FCBCA0","5D3338ED13F711EEAF36E19734FCBCA0","5D3338ED13F711EEAF36E19734FCBCA0","5D3338ED13F711EEAF36E19734FCBCA0","5D3338F413F711EEAF36E19734FCBCA0","5D3338F413F711EEAF36E19734FCBCA0","5D3338F413F711EEAF36E19734FCBCA0","5D3338EC13F711EEAF36E19734FCBCA0","5D3338EC13F711EEAF36E19734FCBCA0","5D3338EC13F711EEAF36E19734FCBCA0","5D3338E813F711EEAF36E19734FCBCA0","5D3338E813F711EEAF36E19734FCBCA0","5D3338E813F711EEAF36E19734FCBCA0","5D3338F313F711EEAF36E19734FCBCA0","5D3338F313F711EEAF36E19734FCBCA0","5D3338F313F711EEAF36E19734FCBCA0","5D3338E613F711EEAF36E19734FCBCA0","5D3338E613F711EEAF36E19734FCBCA0","5D3338E613F711EEAF36E19734FCBCA0","5D3338E713F711EEAF36E19734FCBCA0","5D3338E713F711EEAF36E19734FCBCA0","5D3338E713F711EEAF36E19734FCBCA0","5D3338E913F711EEAF36E19734FCBCA0","5D3338E913F711EEAF36E19734FCBCA0","5D3338E913F711EEAF36E19734FCBCA0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.337329,0.083785,0.753188,0.172601,0.981915,0.683109,0.369109,0.082193,0.694735,0.282213,0.512711,0.729077,0.359884,0.981377,0.594162,0.275702,0.592661,0.725082,0.305766,0.424890,0.740353,0.198688,0.051695,0.771552,0.352438,0.079189,0.274150,0.170921,0.967410,0.408996,0.375500,0.079038,0.334889,0.282018,0.514762,0.322030,0.361259,0.974708,0.487450,0.271551,0.616040,0.327345,0.315617,0.380210,0.293448,0.192856,0.041704,0.244619
1,0.010000,0.337304,0.083987,0.753312,0.172778,0.981979,0.683125,0.369038,0.082001,0.694687,0.282215,0.512707,0.729145,0.360096,0.981330,0.594131,0.275745,0.592640,0.725129,0.305746,0.424888,0.740408,0.198694,0.051700,0.771559,0.352408,0.079180,0.274156,0.170598,0.967517,0.409039,0.375502,0.079053,0.334889,0.281952,0.514737,0.322048,0.361363,0.974606,0.487412,0.271522,0.616019,0.327375,0.315554,0.380205,0.293448,0.192843,0.041700,0.244623
2,0.020000,0.337345,0.083790,0.753228,0.172991,0.982082,0.683188,0.369037,0.082148,0.694712,0.282235,0.512704,0.729190,0.360285,0.981248,0.594098,0.275788,0.592647,0.725188,0.305774,0.424894,0.740449,0.198696,0.051684,0.771567,0.352402,0.079165,0.274160,0.170648,0.967535,0.409114,0.375500,0.079055,0.334919,0.281900,0.514737,0.322070,0.361446,0.974500,0.487433,0.271489,0.616018,0.327411,0.315382,0.380214,0.293509,0.192848,0.041702,0.244632
3,0.030000,0.337329,0.083966,0.753339,0.173170,0.982140,0.683230,0.369009,0.081993,0.694668,0.282298,0.512713,0.729219,0.360496,0.981196,0.594079,0.275904,0.592681,0.725236,0.305801,0.424897,0.740489,0.198708,0.051677,0.771599,0.352388,0.079182,0.274155,0.170733,0.967527,0.409178,0.375494,0.079042,0.334923,0.281855,0.514715,0.322084,0.361857,0.974488,0.487163,0.271413,0.616000,0.327444,0.315320,0.380218,0.293523,0.192835,0.041704,0.244639
4,0.040000,0.337337,0.083950,0.753354,0.173383,0.982196,0.683279,0.369023,0.081993,0.694685,0.282373,0.512734,0.729251,0.360667,0.981110,0.594032,0.276035,0.592705,0.725246,0.305882,0.424891,0.740514,0.198707,0.051683,0.771606,0.352368,0.079166,0.274167,0.170786,0.967527,0.409236,0.375478,0.079038,0.334937,0.281772,0.514720,0.322084,0.361922,0.974369,0.487156,0.271374,0.615978,0.327472,0.315276,0.380204,0.293526,0.192834,0.041703,0.244643
5,0.050000,0.337374,0.083766,0.753269,0.173500,0.982326,0.683298,0.369031,0.082135,0.694708,0.282489,0.512756,0.729246,0.360802,0.981033,0.594009,0.276188,0.592729,0.725250,0.305978,0.424907,0.740515,0.198704,0.051691,0.771610,0.352365,0.079175,0.274166,0.170824,0.967543,0.409276,0.375456,0.079050,0.334954,0.281685,0.514696,0.322127,0.362031,0.974314,0.487106,0.271327,0.615967,0.327468,0.315223,0.380224,0.293557,0.192813,0.041704,0.244651
