Format Version,1.0,
Take Name,230626_Group7_trial1_000,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 16:58:05 +0900,
Total Frames In Take,432,
Total Exported Frames,4320,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
0,0.000000,0,-0.002963,-0.070468
0,0.000000,1,-0.004150,-0.078202
0,0.000000,2,-0.003676,-0.076644
0,0.000000,3,-0.006176,-0.076467
0,0.000000,4,-0.008460,-0.071396
0,0.000000,5,-0.012476,-0.071984
0,0.000000,6,-0.024309,-0.078274
0,0.000000,7,-0.027743,-0.080323
0,0.000000,8,-0.008895,-0.067503
0,0.000000,9,0.023767,-0.042455
1,0.010000,10,0.047640,-0.009119
1,0.010000,11,0.042745,-0.016349
1,0.010000,12,0.027814,-0.044170
1,0.010000,13,-0.018935,-0.058549
1,0.010000,14,-0.073640,-0.055509
1,0.010000,15,-0.098637,-0.052183
1,0.010000,16,-0.052252,-0.051882
1,0.010000,17,0.012677,-0.053692
1,0.010000,18,0.048194,-0.053201
1,0.010000,19,0.049717,-0.050067
2,0.020000,20,0.053485,-0.053346
2,0.020000,21,0.038823,-0.056805
2,0.020000,22,0.016184,-0.062287
2,0.020000,23,-0.004685,-0.073723
2,0.020000,24,-0.007753,-0.089753
2,0.020000,25,0.002013,-0.077057
2,0.020000,26,0.001609,-0.059677
2,0.020000,27,0.002278,-0.055999
2,0.020000,28,0.003471,-0.072594
2,0.020000,29,-0.003386,-0.070763
3,0.030000,30,-0.019924,-0.049859
3,0.030000,31,-0.017188,-0.021832
3,0.030000,32,-0.002386,-0.006087
3,0.030000,33,0.010377,-0.019179
3,0.030000,34,0.019407,-0.034239
3,0.030000,35,0.014534,-0.047733
3,0.030000,36,0.007177,-0.055033
3,0.030000,37,0.001404,-0.061783
3,0.030000,38,-0.011796,-0.072489
3,0.030000,39,-0.018286,-0.088238
4,0.040000,40,-0.015770,-0.119564
4,0.040000,41,-0.015770,-0.146605
4,0.040000,42,-0.012074,-0.037291
4,0.040000,43,-0.009381,0.056343
4,0.040000,44,0.000895,0.035258
4,0.040000,45,0.005403,-0.024105
4,0.040000,46,0.006922,-0.042978
4,0.040000,47,-0.001588,-0.050326
4,0.040000,48,-0.022293,-0.057393
4,0.040000,49,-0.009877,-0.075072
5,0.050000,50,0.026645,-0.088538
5,0.050000,51,0.065295,-0.123330
5,0.050000,52,0.062954,-0.159097
5,0.050000,53,0.032225,-0.095133
5,0.050000,54,0.006128,0.007166
5,0.050000,55,-0.006024,0.027140
5,0.050000,56,-0.026460,-0.001586
5,0.050000,57,-0.024842,-0.040083
5,0.050000,58,-0.009366,-0.053342
5,0.050000,59,-0.000795,-0.056769
