Format Version,1.0,
Take Name,230626_Group7_trial1_004,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 16:58:56 +0900,
Total Frames In Take,341,
Total Exported Frames,3410,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
0,0.000000,0,0.003226,-0.052383
0,0.000000,1,0.002925,-0.053598
0,0.000000,2,-0.007294,-0.052532
0,0.000000,3,-0.029620,-0.048701
0,0.000000,4,-0.041793,-0.052634
0,0.000000,5,-0.016125,-0.053979
0,0.000000,6,0.008725,-0.053496
0,0.000000,7,0.018393,-0.056492
0,0.000000,8,0.053599,-0.052224
0,0.000000,9,0.066093,-0.051553
1,0.010000,10,0.064460,-0.052266
1,0.010000,11,0.071199,-0.050699
1,0.010000,12,0.049412,-0.049614
1,0.010000,13,0.011478,-0.054724
1,0.010000,14,-0.031053,-0.054944
1,0.010000,15,-0.057123,-0.050995
1,0.010000,16,-0.064274,-0.052581
1,0.010000,17,-0.050037,-0.055464
1,0.010000,18,-0.039451,-0.058882
1,0.010000,19,0.002922,-0.056625
2,0.020000,20,-0.015314,-0.052292
2,0.020000,21,-0.028150,-0.043170
2,0.020000,22,0.010064,-0.039473
2,0.020000,23,0.067665,-0.053507
2,0.020000,24,0.107738,-0.062285
2,0.020000,25,0.070274,-0.059898
2,0.020000,26,-0.026000,-0.060764
2,0.020000,27,-0.104793,-0.055459
2,0.020000,28,-0.094260,-0.035207
2,0.020000,29,-0.030776,-0.031924
3,0.030000,30,0.025619,-0.042611
3,0.030000,31,0.062439,-0.047471
3,0.030000,32,0.043562,-0.052794
3,0.030000,33,-0.027306,-0.055852
3,0.030000,34,-0.020429,-0.069995
3,0.030000,35,0.034820,-0.074312
3,0.030000,36,0.049268,-0.070447
3,0.030000,37,0.068236,-0.068997
3,0.030000,38,0.126234,-0.064951
3,0.030000,39,0.089483,-0.055924
4,0.040000,40,0.022916,-0.035296
4,0.040000,41,-0.022027,-0.017877
4,0.040000,42,-0.055254,-0.027961
4,0.040000,43,-0.053055,-0.043769
4,0.040000,44,-0.058182,-0.056485
4,0.040000,45,-0.068557,-0.059172
4,0.040000,46,-0.058818,-0.055028
4,0.040000,47,-0.036586,-0.058604
4,0.040000,48,-0.015174,-0.061639
4,0.040000,49,-0.014932,-0.060547
