Format Version,1.0,
Take Name,230626_Group7_trial3_000,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 17:00:19 +0900,
Total Frames In Take,370,
Total Exported Frames,3700,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
0,0.000000,0,-0.010614,-0.035073
0,0.000000,1,-0.041136,-0.066617
0,0.000000,2,-0.052008,-0.074070
0,0.000000,3,-0.014450,-0.063843
0,0.000000,4,0.029558,-0.063774
0,0.000000,5,0.054317,-0.062909
0,0.000000,6,0.043502,-0.063884
0,0.000000,7,0.018132,-0.064819
0,0.000000,8,-0.005740,-0.060938
0,0.000000,9,-0.036191,-0.060119
1,0.010000,10,-0.051564,-0.065475
1,0.010000,11,-0.025450,-0.065270
1,0.010000,12,0.003346,-0.069676
1,0.010000,13,0.010555,-0.082702
1,0.010000,14,0.002057,-0.080227
1,0.010000,15,0.005496,-0.071723
1,0.010000,16,0.019860,-0.072127
1,0.010000,17,0.021581,-0.072437
1,0.010000,18,0.003697,-0.062127
1,0.010000,19,0.010856,-0.026125
2,0.020000,20,0.036865,-0.014750
2,0.020000,21,0.035121,-0.036454
2,0.020000,22,0.008376,-0.048042
2,0.020000,23,0.001297,-0.054860
2,0.020000,24,0.006474,-0.057005
2,0.020000,25,0.009791,-0.057902
2,0.020000,26,-0.007720,-0.055494
2,0.020000,27,-0.041782,-0.054244
2,0.020000,28,-0.065484,-0.055490
2,0.020000,29,-0.026489,-0.059766
3,0.030000,30,0.007349,-0.070254
3,0.030000,31,0.028582,-0.067915
3,0.030000,32,0.041566,-0.061084
3,0.030000,33,0.043647,-0.055523
3,0.030000,34,0.018007,-0.050884
3,0.030000,35,0.004072,-0.048466
3,0.030000,36,0.013158,-0.039028
3,0.030000,37,0.012857,-0.035779
3,0.030000,38,-0.000526,-0.042568
3,0.030000,39,0.004062,-0.063107
4,0.040000,40,0.011301,-0.098687
4,0.040000,41,0.009401,-0.128919
4,0.040000,42,0.010657,-0.095160
4,0.040000,43,0.005941,-0.014770
4,0.040000,44,0.005853,0.018190
4,0.040000,45,0.005898,-0.005632
4,0.040000,46,0.006515,-0.039870
4,0.040000,47,-0.000156,-0.049485
4,0.040000,48,-0.002557,-0.057368
4,0.040000,49,-0.000552,-0.068213
5,0.050000,50,-0.000898,-0.065030
5,0.050000,51,0.001593,-0.049147
5,0.050000,52,-0.000402,-0.030188
5,0.050000,53,-0.009393,-0.052109
5,0.050000,54,-0.013660,-0.063470
5,0.050000,55,-0.018556,-0.069816
5,0.050000,56,-0.029770,-0.069712
5,0.050000,57,-0.043822,-0.056573
5,0.050000,58,-0.034031,-0.049863
5,0.050000,59,0.000313,-0.048848
6,0.060000,60,0.022612,-0.040496
6,0.060000,61,0.054867,-0.042340
6,0.060000,62,0.059341,-0.054054
6,0.060000,63,0.003539,-0.059361
6,0.060000,64,-0.066422,-0.060281
6,0.060000,65,-0.068432,-0.060444
6,0.060000,66,0.016332,-0.059516
6,0.060000,67,0.061305,-0.060458
6,0.060000,68,0.066100,-0.054731
6,0.060000,69,0.071473,-0.058095
7,0.070000,70,0.031053,-0.061651
7,0.070000,71,0.016300,-0.065870
7,0.070000,72,0.013499,-0.069277
7,0.070000,73,0.020115,-0.070298
7,0.070000,74,0.015922,-0.070799
7,0.070000,75,0.001999,-0.065897
7,0.070000,76,-0.004872,-0.061313
7,0.070000,77,-0.009412,-0.056464
7,0.070000,78,-0.021999,-0.050077
7,0.070000,79,-0.034450,-0.041679
8,0.080000,80,-0.047884,-0.036798
8,0.080000,81,-0.051053,-0.038489
8,0.080000,82,-0.028959,-0.049726
8,0.080000,83,0.005436,-0.049642
8,0.080000,84,0.018547,-0.053556
8,0.080000,85,0.032384,-0.055557
8,0.080000,86,0.050168,-0.055418
8,0.080000,87,0.042304,-0.059899
8,0.080000,88,0.013481,-0.061687
8,0.080000,89,-0.019108,-0.063297
9,0.090000,90,-0.022840,-0.082726
9,0.090000,91,-0.001212,-0.113987
9,0.090000,92,0.023077,-0.113413
9,0.090000,93,0.007848,-0.030138
9,0.090000,94,-0.014911,0.022060
9,0.090000,95,-0.019893,0.002979
9,0.090000,96,-0.004673,-0.032084
9,0.090000,97,-0.024883,-0.053982
9,0.090000,98,-0.008280,-0.055014
9,0.090000,99,0.055633,-0.056390
10,0.100000,100,0.063948,-0.054926
10,0.100000,101,0.037398,-0.060773
10,0.100000,102,0.008264,-0.063352
10,0.100000,103,-0.015434,-0.059684
10,0.100000,104,-0.035085,-0.060205
10,0.100000,105,-0.030560,-0.065905
10,0.100000,106,-0.028849,-0.064080
10,0.100000,107,-0.029740,-0.054996
10,0.100000,108,-0.010608,-0.047291
10,0.100000,109,0.000730,-0.059186
11,0.110000,110,0.000766,-0.064328
11,0.110000,111,0.005949,-0.064006
11,0.110000,112,0.012918,-0.063008
11,0.110000,113,0.015172,-0.048459
11,0.110000,114,0.018014,-0.021188
11,0.110000,115,0.030663,-0.024929
11,0.110000,116,0.030404,-0.048865
11,0.110000,117,0.019444,-0.059933
11,0.110000,118,-0.002035,-0.066304
11,0.110000,119,-0.044432,-0.065264
12,0.120000,120,-0.071331,-0.065190
12,0.120000,121,-0.050432,-0.070298
12,0.120000,122,0.000857,-0.065193
12,0.120000,123,0.030667,-0.047328
12,0.120000,124,0.042193,-0.035380
12,0.120000,125,0.061461,-0.028010
12,0.120000,126,0.046728,-0.034591
12,0.120000,127,0.009490,-0.043298
12,0.120000,128,-0.030864,-0.059305
12,0.120000,129,-0.014454,-0.073966
13,0.130000,130,0.033438,-0.078627
13,0.130000,131,0.066820,-0.069632
13,0.130000,132,0.044199,-0.061597
13,0.130000,133,0.004748,-0.054309
13,0.130000,134,-0.021632,-0.059277
13,0.130000,135,-0.030902,-0.068782
13,0.130000,136,-0.018419,-0.071234
13,0.130000,137,-0.002841,-0.071748
13,0.130000,138,0.001444,-0.065487
13,0.130000,139,0.000661,-0.061787
14,0.140000,140,-0.006194,-0.061285
14,0.140000,141,0.009984,-0.062398
14,0.140000,142,0.015965,-0.054129
14,0.140000,143,0.012248,-0.044506
14,0.140000,144,0.006199,-0.023950
14,0.140000,145,-0.005046,-0.005765
14,0.140000,146,0.000106,-0.027434
14,0.140000,147,0.001376,-0.046472
14,0.140000,148,0.001217,-0.056610
14,0.140000,149,0.004705,-0.061559
15,0.150000,150,-0.006228,-0.063436
15,0.150000,151,-0.025373,-0.058667
15,0.150000,152,-0.028291,-0.055562
15,0.150000,153,-0.016866,-0.059207
15,0.150000,154,0.011958,-0.058828
15,0.150000,155,0.025732,-0.051706
15,0.150000,156,0.024033,-0.051131
15,0.150000,157,0.015372,-0.054598
15,0.150000,158,0.006754,-0.050507
15,0.150000,159,0.000118,-0.054462
16,0.160000,160,-0.004452,-0.078272
16,0.160000,161,-0.001845,-0.111803
16,0.160000,162,0.006512,-0.126415
16,0.160000,163,0.007325,-0.071250
16,0.160000,164,-0.002874,-0.005505
16,0.160000,165,-0.020562,0.001499
16,0.160000,166,-0.028615,-0.033438
16,0.160000,167,-0.009566,-0.055170
16,0.160000,168,0.006661,-0.053264
16,0.160000,169,0.013035,-0.037523
17,0.170000,170,0.037546,-0.030801
17,0.170000,171,0.043215,-0.028742
17,0.170000,172,0.017866,-0.037602
17,0.170000,173,0.001902,-0.049488
17,0.170000,174,0.019218,-0.057667
17,0.170000,175,0.039339,-0.061612
17,0.170000,176,0.029679,-0.067167
17,0.170000,177,-0.021245,-0.071884
17,0.170000,178,-0.017715,-0.064262
17,0.170000,179,-0.006358,-0.064849
18,0.180000,180,0.024600,-0.062079
18,0.180000,181,0.048072,-0.067826
18,0.180000,182,0.017253,-0.068530
18,0.180000,183,-0.018708,-0.069220
18,0.180000,184,-0.068014,-0.063038
18,0.180000,185,-0.111710,-0.060634
18,0.180000,186,-0.065686,-0.057730
18,0.180000,187,0.007244,-0.055771
18,0.180000,188,0.060788,-0.053200
18,0.180000,189,0.138996,-0.052117
19,0.190000,190,0.116460,-0.049712
19,0.190000,191,0.028257,-0.049047
19,0.190000,192,-0.007113,-0.074388
19,0.190000,193,-0.003111,-0.101969
19,0.190000,194,-0.000772,-0.137828
