Format Version,1.0,
Take Name,230626_Group7_trial3_001,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 17:00:24 +0900,
Total Frames In Take,363,
Total Exported Frames,3630,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
14,0.140000,146,-0.024781,0.032769
14,0.140000,147,-0.014248,0.014389
14,0.140000,148,-0.012555,-0.027658
14,0.140000,149,-0.012406,-0.045767
15,0.150000,150,-0.017069,-0.091348
15,0.150000,151,-0.033855,-0.174893
15,0.150000,152,-0.010227,-0.214387
15,0.150000,153,0.022168,-0.065532
15,0.150000,154,0.061073,0.089892
15,0.150000,155,0.054290,0.064746
15,0.150000,156,0.020025,-0.024143
15,0.150000,157,0.006612,-0.040291
15,0.150000,158,0.013081,-0.013123
15,0.150000,159,-0.021069,-0.007059
16,0.160000,160,-0.042222,-0.033938
16,0.160000,161,-0.053660,-0.063260
16,0.160000,162,-0.024250,-0.100659
16,0.160000,163,0.025578,-0.188372
16,0.160000,164,0.037059,-0.294608
16,0.160000,165,0.073999,-0.288036
16,0.160000,166,0.047752,-0.024757
16,0.160000,167,0.019360,0.191278
16,0.160000,168,0.009130,0.240016
16,0.160000,169,0.007516,0.211815
17,0.170000,170,0.000574,0.041841
17,0.170000,171,-0.009486,-0.063812
17,0.170000,172,-0.005144,-0.078175
17,0.170000,173,0.006367,-0.089187
17,0.170000,174,-0.003758,-0.093650
17,0.170000,175,-0.024354,-0.092434
17,0.170000,176,-0.049092,-0.091879
17,0.170000,177,-0.086213,-0.093061
17,0.170000,178,-0.108091,-0.098646
17,0.170000,179,-0.057366,-0.098164
18,0.180000,180,0.055343,-0.097281
18,0.180000,181,0.030838,-0.097451
18,0.180000,182,0.051189,-0.098085
18,0.180000,183,0.137801,-0.090267
18,0.180000,184,0.159067,-0.083217
18,0.180000,185,0.151667,-0.085373
18,0.180000,186,0.080522,-0.083034
18,0.180000,187,-0.007597,-0.081082
18,0.180000,188,-0.047717,-0.088840
18,0.180000,189,-0.060734,-0.091212
19,0.190000,190,-0.043039,-0.074530
19,0.190000,191,-0.018421,-0.080372
19,0.190000,192,-0.020637,-0.066331
19,0.190000,193,-0.038078,0.015563
19,0.190000,194,-0.004998,0.011062
19,0.190000,195,-0.044908,-0.045480
19,0.190000,196,-0.153605,-0.055139
19,0.190000,197,-0.191824,-0.042368
19,0.190000,198,-0.092871,-0.015484
19,0.190000,199,0.034149,-0.006362
20,0.200000,200,0.142955,-0.009978
20,0.200000,201,0.221411,-0.027577
20,0.200000,202,0.149664,-0.034919
20,0.200000,203,0.058523,-0.012587
20,0.200000,204,-0.001357,-0.011240
