Format Version,1.0,
Take Name,230626_Group7_trial1_002,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 16:58:45 +0900,
Total Frames In Take,403,
Total Exported Frames,4030,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
17,0.170000,175,0.002700,-0.076310
17,0.170000,176,0.022002,-0.072634
17,0.170000,177,0.021881,-0.057557
17,0.170000,178,0.010179,-0.056000
17,0.170000,179,-0.006102,-0.053265
18,0.180000,180,-0.024300,-0.043836
18,0.180000,181,-0.019811,-0.049474
18,0.180000,182,-0.010609,-0.065034
18,0.180000,183,-0.005774,-0.088969
18,0.180000,184,0.002285,-0.151028
18,0.180000,185,0.001885,-0.105891
18,0.180000,186,0.004608,-0.006501
18,0.180000,187,0.002602,-0.006314
18,0.180000,188,0.012813,-0.063928
18,0.180000,189,0.010606,-0.132213
19,0.190000,190,-0.013392,-0.193074
19,0.190000,191,-0.028102,-0.092060
19,0.190000,192,-0.039893,0.083688
19,0.190000,193,-0.028140,0.091518
19,0.190000,194,0.002192,-0.024015
19,0.190000,195,0.029649,-0.066336
19,0.190000,196,0.060642,-0.047730
19,0.190000,197,0.053635,0.000976
19,0.190000,198,0.024346,-0.007668
19,0.190000,199,0.012902,-0.071809
20,0.200000,200,0.002018,-0.161588
20,0.200000,201,0.002094,-0.155813
20,0.200000,202,-0.004329,-0.053170
20,0.200000,203,-0.014951,0.007702
20,0.200000,204,-0.021515,0.005663
20,0.200000,205,-0.026942,-0.047570
20,0.200000,206,-0.023397,-0.077521
20,0.200000,207,-0.011012,-0.090429
20,0.200000,208,0.009961,-0.099765
20,0.200000,209,0.025331,-0.080398
21,0.210000,210,0.041291,-0.035526
21,0.210000,211,0.038297,-0.026736
21,0.210000,212,0.007541,0.025312
21,0.210000,213,0.005810,0.046881
21,0.210000,214,-0.001788,-0.011767
21,0.210000,215,-0.023881,-0.046470
21,0.210000,216,-0.007946,-0.058204
21,0.210000,217,0.025029,-0.070168
21,0.210000,218,0.035792,-0.074098
21,0.210000,219,0.032013,-0.079060
22,0.220000,220,0.016932,-0.081837
22,0.220000,221,0.007450,-0.074006
22,0.220000,222,0.002511,-0.072609
22,0.220000,223,-0.004014,-0.065546
22,0.220000,224,-0.008660,-0.053743
22,0.220000,225,-0.003585,-0.043143
22,0.220000,226,-0.005930,-0.050008
22,0.220000,227,-0.006968,-0.094229
22,0.220000,228,-0.015081,-0.156828
22,0.220000,229,-0.014802,-0.125022
23,0.230000,230,-0.009237,-0.020308
23,0.230000,231,-0.004150,-0.001554
23,0.230000,232,-0.005764,-0.074712
23,0.230000,233,-0.008294,-0.114451
23,0.230000,234,-0.040301,-0.040688
23,0.230000,235,-0.061048,0.010070
23,0.230000,236,-0.039382,-0.006668
23,0.230000,237,0.015130,-0.051281
23,0.230000,238,0.083765,-0.055653
23,0.230000,239,0.087395,-0.054420
24,0.240000,240,0.050082,-0.049956
24,0.240000,241,0.018772,-0.033559
24,0.240000,242,-0.007485,-0.044084
24,0.240000,243,-0.031005,-0.055384
24,0.240000,244,-0.028580,-0.071890
24,0.240000,245,-0.015700,-0.081329
24,0.240000,246,-0.011371,-0.078337
24,0.240000,247,-0.013258,-0.069755
24,0.240000,248,-0.009306,-0.049785
24,0.240000,249,-0.003637,-0.017880
25,0.250000,250,-0.002845,-0.001652
25,0.250000,251,0.000540,-0.037119
25,0.250000,252,0.005629,-0.084361
25,0.250000,253,0.001737,-0.088719
25,0.250000,254,-0.006571,-0.070922
25,0.250000,255,-0.024987,-0.074748
25,0.250000,256,-0.043062,-0.074097
25,0.250000,257,-0.021023,-0.057916
25,0.250000,258,0.021670,-0.026374
25,0.250000,259,0.064438,-0.021711
26,0.260000,260,0.070865,-0.043959
26,0.260000,261,0.045065,-0.056981
26,0.260000,262,0.025744,-0.063161
26,0.260000,263,0.006450,-0.068625
26,0.260000,264,-0.016162,-0.076083
26,0.260000,265,-0.018803,-0.039103
26,0.260000,266,-0.028427,-0.058428
26,0.260000,267,-0.032137,-0.068458
26,0.260000,268,-0.017451,-0.067294
26,0.260000,269,0.000784,-0.064074
27,0.270000,270,0.007496,-0.072607
27,0.270000,271,0.023510,-0.087293
27,0.270000,272,0.040648,-0.082624
27,0.270000,273,0.030794,-0.064532
27,0.270000,274,0.009921,-0.041797
27,0.270000,275,-0.008590,-0.008090
27,0.270000,276,-0.007594,0.036410
27,0.270000,277,-0.006191,0.058867
27,0.270000,278,-0.006659,0.018537
27,0.270000,279,-0.002746,-0.057478
28,0.280000,280,-0.001773,-0.101785
28,0.280000,281,0.002979,-0.096223
28,0.280000,282,0.001219,-0.084555
28,0.280000,283,-0.002347,-0.076442
28,0.280000,284,-0.010822,-0.107682
28,0.280000,285,-0.010048,-0.153502
28,0.280000,286,-0.004598,-0.134783
28,0.280000,287,0.003619,-0.037562
28,0.280000,288,0.004051,0.030816
28,0.280000,289,-0.023252,0.010884
29,0.290000,290,-0.021041,-0.043518
29,0.290000,291,-0.011137,-0.047484
29,0.290000,292,0.017807,-0.070425
29,0.290000,293,0.039461,-0.113277
29,0.290000,294,0.038475,-0.191473
29,0.290000,295,0.019189,-0.154378
29,0.290000,296,-0.001896,0.051868
29,0.290000,297,-0.025242,0.105870
29,0.290000,298,-0.024060,0.018412
29,0.290000,299,-0.016020,-0.036853
30,0.300000,300,-0.000959,-0.050792
30,0.300000,301,0.012031,-0.057112
30,0.300000,302,0.027101,-0.063540
30,0.300000,303,0.020063,-0.070593
30,0.300000,304,0.008348,-0.076739
30,0.300000,305,0.015502,-0.065116
30,0.300000,306,0.000243,-0.050598
30,0.300000,307,-0.019326,-0.034493
30,0.300000,308,-0.046453,-0.031509
30,0.300000,309,-0.055847,-0.047874
31,0.310000,310,-0.018694,-0.069286
31,0.310000,311,0.020498,-0.095646
31,0.310000,312,0.030960,-0.158174
31,0.310000,313,0.034592,-0.221413
31,0.310000,314,0.023662,-0.111620
31,0.310000,315,0.009393,0.042925
31,0.310000,316,0.025831,0.037154
31,0.310000,317,0.041914,-0.052474
31,0.310000,318,0.030091,-0.053550
31,0.310000,319,0.007142,0.037218
32,0.320000,320,-0.001626,0.027990
32,0.320000,321,-0.017383,-0.028765
32,0.320000,322,-0.029184,-0.050216
32,0.320000,323,-0.006941,-0.067555
32,0.320000,324,0.004006,-0.132722
32,0.320000,325,-0.003127,-0.147697
32,0.320000,326,0.008724,-0.034181
32,0.320000,327,0.024021,0.022104
32,0.320000,328,0.019300,-0.031109
32,0.320000,329,0.010062,-0.122256
33,0.330000,330,0.000353,-0.117948
33,0.330000,331,-0.028956,-0.032371
33,0.330000,332,-0.034457,0.002565
33,0.330000,333,-0.036059,-0.028013
33,0.330000,334,-0.029947,-0.065387
33,0.330000,335,-0.015327,-0.072539
33,0.330000,336,0.014960,-0.052413
33,0.330000,337,0.033959,-0.024092
33,0.330000,338,0.023662,-0.031681
33,0.330000,339,0.030240,-0.048949
34,0.340000,340,0.001087,-0.060275
34,0.340000,341,-0.030836,-0.064912
34,0.340000,342,-0.027049,-0.069726
34,0.340000,343,-0.005682,-0.086048
34,0.340000,344,0.010805,-0.102902
34,0.340000,345,0.036609,-0.090789
34,0.340000,346,0.057500,-0.071267
34,0.340000,347,0.035794,-0.047646
34,0.340000,348,0.019993,-0.060299
34,0.340000,349,0.005587,-0.080590
35,0.350000,350,0.001525,-0.054156
35,0.350000,351,-0.003511,0.005937
35,0.350000,352,-0.007044,0.016675
35,0.350000,353,-0.008412,-0.026207
35,0.350000,354,-0.008235,-0.051763
35,0.350000,355,-0.007562,-0.037484
35,0.350000,356,-0.009654,-0.014800
35,0.350000,357,-0.007408,0.000133
35,0.350000,358,-0.022204,-0.034026
35,0.350000,359,-0.045267,-0.087429
36,0.360000,360,-0.030757,-0.093369
36,0.360000,361,0.005597,-0.080844
36,0.360000,362,0.049880,-0.084041
36,0.360000,363,0.049222,-0.089041
36,0.360000,364,0.017402,-0.084131
36,0.360000,365,-0.005639,-0.043725
36,0.360000,366,-0.015871,-0.019397
36,0.360000,367,-0.027254,-0.012923
36,0.360000,368,-0.014440,-0.028760
36,0.360000,369,-0.004958,-0.069466
37,0.370000,370,-0.005517,-0.079059
37,0.370000,371,-0.002052,-0.068052
37,0.370000,372,0.002480,-0.058768
37,0.370000,373,0.013917,-0.067155
37,0.370000,374,0.018566,-0.071684
37,0.370000,375,0.016630,-0.076054
37,0.370000,376,0.016464,-0.085602
37,0.370000,377,0.002116,-0.106583
37,0.370000,378,-0.004369,-0.151726
37,0.370000,379,-0.005170,-0.149559
38,0.380000,380,-0.013557,-0.052478
38,0.380000,381,-0.021758,0.027578
38,0.380000,382,-0.010925,0.050782
38,0.380000,383,0.002058,0.010157
38,0.380000,384,0.002480,-0.028763
38,0.380000,385,0.009440,-0.035609
38,0.380000,386,0.012315,-0.026423
38,0.380000,387,0.015884,-0.047925
38,0.380000,388,0.005391,-0.068118
38,0.380000,389,-0.030625,-0.072106
39,0.390000,390,-0.033913,-0.077228
39,0.390000,391,-0.002386,-0.082840
39,0.390000,392,0.049671,-0.088553
39,0.390000,393,0.050989,-0.092014
39,0.390000,394,0.024567,-0.051507
39,0.390000,395,0.006259,-0.037190
39,0.390000,396,-0.002117,0.013973
39,0.390000,397,-0.004815,0.033300
39,0.390000,398,0.017374,-0.023280
39,0.390000,399,0.022808,-0.061441
40,0.400000,400,0.009736,-0.070410
40,0.400000,401,0.004100,-0.069862
40,0.400000,402,-0.004634,-0.072771
40,0.400000,403,-0.013944,-0.061792
40,0.400000,404,-0.010900,-0.050823
40,0.400000,405,-0.007689,-0.053542
40,0.400000,406,-0.035387,-0.057743
40,0.400000,407,-0.045949,-0.057737
40,0.400000,408,-0.034044,-0.067372
40,0.400000,409,0.002080,-0.118338
41,0.410000,410,0.038142,-0.189900
41,0.410000,411,0.052323,-0.114035
41,0.410000,412,0.040747,0.006374
41,0.410000,413,0.027308,0.009334
41,0.410000,414,0.020885,-0.036903
41,0.410000,415,-0.007997,-0.024282
41,0.410000,416,-0.051267,-0.015219
41,0.410000,417,-0.089586,-0.020311
41,0.410000,418,-0.088222,-0.073196
41,0.410000,419,-0.015969,-0.127280
42,0.420000,420,0.037067,-0.109458
42,0.420000,421,0.054217,-0.011908
42,0.420000,422,0.081199,0.015786
42,0.420000,423,0.086037,-0.015178
42,0.420000,424,0.057993,-0.063242
42,0.420000,425,0.032151,-0.092825
42,0.420000,426,0.027086,-0.148973
42,0.420000,427,0.007432,-0.208215
42,0.420000,428,-0.005525,-0.138354
42,0.420000,429,-0.007869,0.065651
43,0.430000,430,-0.019656,0.115803
43,0.430000,431,-0.028660,0.036978
43,0.430000,432,-0.024816,-0.019361
43,0.430000,433,-0.015352,-0.046880
43,0.430000,434,0.002120,-0.062722
43,0.430000,435,0.018313,-0.068455
43,0.430000,436,0.002462,-0.064117
43,0.430000,437,-0.005380,-0.049615
43,0.430000,438,-0.007903,-0.043575
43,0.430000,439,-0.007237,-0.064708
44,0.440000,440,-0.004411,-0.099893
44,0.440000,441,-0.007119,-0.084220
44,0.440000,442,-0.007460,-0.041907
44,0.440000,443,-0.005834,-0.039669
44,0.440000,444,-0.006562,-0.045732
44,0.440000,445,-0.005100,-0.047532
44,0.440000,446,-0.007733,-0.056991
44,0.440000,447,-0.006640,-0.061961
44,0.440000,448,-0.006307,-0.054545
44,0.440000,449,-0.001415,-0.050445
45,0.450000,450,-0.000061,-0.051208
45,0.450000,451,0.000193,-0.063743
45,0.450000,452,0.005326,-0.068975
45,0.450000,453,0.005174,-0.069877
45,0.450000,454,-0.008637,-0.062545
45,0.450000,455,-0.029247,-0.072579
45,0.450000,456,-0.038738,-0.078478
45,0.450000,457,-0.025026,-0.072119
45,0.450000,458,0.015536,-0.058259
45,0.450000,459,0.063842,-0.062146
46,0.460000,460,0.077212,-0.063367
46,0.460000,461,0.060409,-0.058297
46,0.460000,462,0.039751,-0.063027
46,0.460000,463,0.001931,-0.064167
46,0.460000,464,-0.016566,-0.061261
46,0.460000,465,-0.012819,-0.065582
46,0.460000,466,-0.001450,-0.067846
46,0.460000,467,-0.002986,-0.065594
46,0.460000,468,-0.007405,-0.024299
46,0.460000,469,-0.003456,-0.006062
47,0.470000,470,-0.001542,-0.007739
47,0.470000,471,-0.000019,-0.001575
47,0.470000,472,-0.030741,-0.027082
47,0.470000,473,-0.047788,-0.062113
47,0.470000,474,-0.029236,-0.080809
47,0.470000,475,0.010665,-0.070814
47,0.470000,476,0.055545,-0.065270
47,0.470000,477,0.054515,-0.081486
47,0.470000,478,0.019794,-0.086074
47,0.470000,479,-0.003205,-0.090031
48,0.480000,480,-0.019558,-0.122110
48,0.480000,481,-0.030167,-0.149149
48,0.480000,482,-0.010320,-0.061638
48,0.480000,483,-0.003160,0.075059
48,0.480000,484,-0.002310,0.116717
48,0.480000,485,-0.001407,0.024033
48,0.480000,486,0.003600,-0.054316
48,0.480000,487,0.007721,-0.074492
48,0.480000,488,0.007044,-0.083089
48,0.480000,489,0.015641,-0.076934
49,0.490000,490,0.017953,-0.079027
49,0.490000,491,0.013818,-0.080064
49,0.490000,492,0.001397,-0.062165
49,0.490000,493,-0.005287,-0.062401
49,0.490000,494,-0.014518,-0.062065
49,0.490000,495,-0.017885,-0.059852
49,0.490000,496,-0.018307,-0.049338
49,0.490000,497,-0.016684,-0.063372
49,0.490000,498,-0.017143,-0.061310
49,0.490000,499,-0.001624,-0.055800
50,0.500000,500,0.022583,-0.053484
50,0.500000,501,0.029804,-0.053815
50,0.500000,502,0.022949,-0.060701
50,0.500000,503,0.007173,-0.057929
50,0.500000,504,-0.016657,-0.058100
50,0.500000,505,-0.011671,-0.064506
50,0.500000,506,-0.000940,-0.063395
50,0.500000,507,0.003282,-0.065865
50,0.500000,508,0.000472,-0.072933
50,0.500000,509,0.014652,-0.066377
51,0.510000,510,0.017767,-0.053005
51,0.510000,511,0.025508,-0.053901
51,0.510000,512,0.032142,-0.067226
51,0.510000,513,0.023570,-0.070829
51,0.510000,514,0.008025,-0.022756
51,0.510000,515,0.005711,0.021187
51,0.510000,516,0.007123,-0.013660
51,0.510000,517,0.003381,-0.033731
51,0.510000,518,-0.010587,-0.076463
51,0.510000,519,-0.008398,-0.120436
52,0.520000,520,-0.014257,-0.107886
52,0.520000,521,-0.035186,-0.067247
52,0.520000,522,-0.062032,-0.009809
52,0.520000,523,-0.049416,-0.010827
52,0.520000,524,-0.004031,-0.060481
52,0.520000,525,0.026035,-0.074121
52,0.520000,526,0.047480,-0.107233
52,0.520000,527,0.062272,-0.124121
52,0.520000,528,0.037595,-0.013564
52,0.520000,529,0.017737,0.022880
53,0.530000,530,0.002392,-0.014800
53,0.530000,531,-0.008757,-0.053956
53,0.530000,532,-0.002881,-0.072575
53,0.530000,533,-0.003283,-0.085972
53,0.530000,534,-0.000985,-0.107503
53,0.530000,535,-0.006115,-0.147297
53,0.530000,536,-0.007645,-0.094612
53,0.530000,537,-0.005668,0.022407
53,0.530000,538,-0.006021,0.106101
53,0.530000,539,-0.011779,0.041455
54,0.540000,540,-0.016375,-0.045102
54,0.540000,541,-0.001979,-0.070540
54,0.540000,542,0.003676,-0.069373
54,0.540000,543,0.005721,-0.060384
54,0.540000,544,0.007597,-0.067138
54,0.540000,545,0.010149,-0.072480
54,0.540000,546,0.011584,-0.075669
54,0.540000,547,0.011977,-0.076239
54,0.540000,548,0.008514,-0.046001
54,0.540000,549,0.000394,-0.052569
55,0.550000,550,-0.003291,-0.070169
55,0.550000,551,-0.006380,-0.070348
55,0.550000,552,-0.016247,-0.068975
55,0.550000,553,-0.018502,-0.079476
55,0.550000,554,-0.034227,-0.069266
55,0.550000,555,-0.073653,-0.049705
55,0.550000,556,-0.052462,-0.039183
55,0.550000,557,0.025314,-0.043444
55,0.550000,558,0.107002,-0.080066
55,0.550000,559,0.113458,-0.115996
56,0.560000,560,0.075195,-0.125447
56,0.560000,561,0.021182,-0.059229
56,0.560000,562,-0.019612,0.022545
56,0.560000,563,-0.028211,0.029749
56,0.560000,564,-0.018031,-0.004931
56,0.560000,565,-0.003849,-0.026169
56,0.560000,566,0.007196,-0.028003
56,0.560000,567,0.013054,-0.041820
56,0.560000,568,-0.016014,-0.069066
56,0.560000,569,-0.043468,-0.115452
57,0.570000,570,-0.023510,-0.194198
57,0.570000,571,0.029136,-0.196737
57,0.570000,572,0.061966,-0.028512
57,0.570000,573,0.048264,0.047444
57,0.570000,574,0.020682,-0.011589
57,0.570000,575,-0.002722,-0.045901
57,0.570000,576,-0.023027,-0.039365
57,0.570000,577,-0.037133,-0.042521
57,0.570000,578,-0.033056,-0.044754
57,0.570000,579,-0.032125,-0.052995
58,0.580000,580,-0.046324,-0.058127
58,0.580000,581,-0.038291,-0.055801
58,0.580000,582,-0.009727,-0.059495
58,0.580000,583,0.019658,-0.061929
58,0.580000,584,0.048477,-0.057678
58,0.580000,585,0.059570,-0.053093
58,0.580000,586,0.049778,-0.050997
58,0.580000,587,0.023158,-0.061731
58,0.580000,588,-0.001756,-0.042992
58,0.580000,589,0.000439,-0.015162
59,0.590000,590,0.000308,-0.039393
59,0.590000,591,0.000201,-0.067658
59,0.590000,592,0.000117,-0.077503
59,0.590000,593,0.000053,-0.074451
59,0.590000,594,0.000006,-0.074800
59,0.590000,595,-0.000027,-0.065101
59,0.590000,596,-0.000047,-0.076643
59,0.590000,597,-0.000057,-0.084672
59,0.590000,598,-0.000060,-0.072379
59,0.590000,599,-0.000057,-0.042573
60,0.600000,600,-0.000051,-0.029979
60,0.600000,601,-0.000041,-0.011081
60,0.600000,602,0.007722,0.016070
60,0.600000,603,-0.018784,-0.033285
60,0.600000,604,-0.031207,-0.074353
60,0.600000,605,-0.016574,-0.017094
60,0.600000,606,-0.005972,-0.008294
60,0.600000,607,-0.004599,-0.055915
60,0.600000,608,-0.013593,-0.068242
60,0.600000,609,-0.008655,-0.065995
61,0.610000,610,-0.007196,-0.064998
61,0.610000,611,0.007590,-0.062953
61,0.610000,612,0.026618,-0.064190
61,0.610000,613,0.028357,-0.064292
61,0.610000,614,0.017967,-0.061299
61,0.610000,615,0.018362,-0.058567
61,0.610000,616,0.017330,-0.071434
61,0.610000,617,0.002153,-0.093529
61,0.610000,618,-0.008589,-0.133913
61,0.610000,619,-0.007991,-0.135526
62,0.620000,620,-0.003180,-0.041103
62,0.620000,621,-0.011598,0.011900
62,0.620000,622,-0.014082,-0.005176
62,0.620000,623,-0.008028,-0.043426
62,0.620000,624,-0.005333,-0.044593
62,0.620000,625,-0.008240,-0.046673
62,0.620000,626,-0.002738,-0.052471
62,0.620000,627,-0.000218,-0.060605
62,0.620000,628,0.007412,-0.058729
62,0.620000,629,0.016190,-0.078376
63,0.630000,630,0.018615,-0.144318
63,0.630000,631,0.019119,-0.179275
63,0.630000,632,-0.002675,-0.037336
63,0.630000,633,-0.033981,0.033306
63,0.630000,634,-0.054132,0.016155
63,0.630000,635,-0.030809,-0.008960
63,0.630000,636,0.012398,-0.031045
63,0.630000,637,0.029057,-0.054712
63,0.630000,638,0.054319,-0.033358
63,0.630000,639,0.062892,-0.006589
64,0.640000,640,0.033679,-0.037759
64,0.640000,641,0.018747,-0.071979
64,0.640000,642,0.011074,-0.078833
64,0.640000,643,0.001676,-0.081863
64,0.640000,644,-0.003431,-0.060945
64,0.640000,645,-0.005971,-0.051520
64,0.640000,646,-0.009661,-0.057435
64,0.640000,647,-0.008929,-0.054489
64,0.640000,648,-0.006359,-0.051275
64,0.640000,649,0.000211,-0.037566
65,0.650000,650,0.002135,-0.024487
65,0.650000,651,0.002228,-0.038780
65,0.650000,652,0.001706,-0.121558
65,0.650000,653,0.000816,-0.177693
65,0.650000,654,0.001514,-0.097747
65,0.650000,655,-0.001127,-0.016413
65,0.650000,656,-0.010371,-0.033333
65,0.650000,657,-0.010640,-0.144381
65,0.650000,658,-0.012885,-0.144717
65,0.650000,659,-0.014503,0.031917
66,0.660000,660,-0.008569,0.079177
66,0.660000,661,-0.002703,0.029916
66,0.660000,662,-0.009754,-0.020468
