Format Version,1.23,Take Name,230626_Group7_trial2_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-06-26 04.59.34.732 오후,Capture Start Frame,543759,Total Frames in Take,339,Total Exported Frames,339,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Skeleton:LANK,Skeleton:LANK,Skeleton:LANK,Skeleton:LASI,Skeleton:LASI,Skeleton:LASI,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTOE,Skeleton:LTOE,Skeleton:LTOE,Skeleton:RANK,Skeleton:RANK,Skeleton:RANK,Skeleton:RASI,Skeleton:RASI,Skeleton:RASI,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTOE,Skeleton:RTOE,Skeleton:RTOE
,ID,"6333FE2313F711EEAF36E19734FCBCA0","6333FE2313F711EEAF36E19734FCBCA0","6333FE2313F711EEAF36E19734FCBCA0","6333FE2913F711EEAF36E19734FCBCA0","6333FE2913F711EEAF36E19734FCBCA0","6333FE2913F711EEAF36E19734FCBCA0","6333FE2013F711EEAF36E19734FCBCA0","6333FE2013F711EEAF36E19734FCBCA0","6333FE2013F711EEAF36E19734FCBCA0","6333FE2413F711EEAF36E19734FCBCA0","6333FE2413F711EEAF36E19734FCBCA0","6333FE2413F711EEAF36E19734FCBCA0","6333FE2713F711EEAF36E19734FCBCA0","6333FE2713F711EEAF36E19734FCBCA0","6333FE2713F711EEAF36E19734FCBCA0","6333FE2513F711EEAF36E19734FCBCA0","6333FE2513F711EEAF36E19734FCBCA0","6333FE2513F711EEAF36E19734FCBCA0","6333FE2613F711EEAF36E19734FCBCA0","6333FE2613F711EEAF36E19734FCBCA0","6333FE2613F711EEAF36E19734FCBCA0","6333FE1F13F711EEAF36E19734FCBCA0","6333FE1F13F711EEAF36E19734FCBCA0","6333FE1F13F711EEAF36E19734FCBCA0","6333FE2213F711EEAF36E19734FCBCA0","6333FE2213F711EEAF36E19734FCBCA0","6333FE2213F711EEAF36E19734FCBCA0","6333FE2A13F711EEAF36E19734FCBCA0","6333FE2A13F711EEAF36E19734FCBCA0","6333FE2A13F711EEAF36E19734FCBCA0","6333FE2113F711EEAF36E19734FCBCA0","6333FE2113F711EEAF36E19734FCBCA0","6333FE2113F711EEAF36E19734FCBCA0","6333FE1D13F711EEAF36E19734FCBCA0","6333FE1D13F711EEAF36E19734FCBCA0","6333FE1D13F711EEAF36E19734FCBCA0","6333FE2813F711EEAF36E19734FCBCA0","6333FE2813F711EEAF36E19734FCBCA0","6333FE2813F711EEAF36E19734FCBCA0","6333FE1B13F711EEAF36E19734FCBCA0","6333FE1B13F711EEAF36E19734FCBCA0","6333FE1B13F711EEAF36E19734FCBCA0","6333FE1C13F711EEAF36E19734FCBCA0","6333FE1C13F711EEAF36E19734FCBCA0","6333FE1C13F711EEAF36E19734FCBCA0","6333FE1E13F711EEAF36E19734FCBCA0","6333FE1E13F711EEAF36E19734FCBCA0","6333FE1E13F711EEAF36E19734FCBCA0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.338916,0.084436,0.752809,0.191586,0.983734,0.667026,0.369634,0.081645,0.693437,0.297212,0.513621,0.717409,0.374780,0.988316,0.572416,0.291835,0.592910,0.711010,0.318073,0.426096,0.730603,0.198872,0.051380,0.772931,0.353347,0.077524,0.272150,0.180945,0.968375,0.393901,0.377832,0.077757,0.331774,0.292822,0.515068,0.313044,0.373585,0.984046,0.465982,0.284678,0.616311,0.314736,0.323293,0.379432,0.285384,0.193287,0.041243,0.244515
1,0.010000,0.338905,0.084456,0.752816,0.191430,0.983583,0.667049,0.369630,0.081640,0.693444,0.297179,0.513615,0.717410,0.374747,0.988293,0.572466,0.291782,0.592881,0.711023,0.318042,0.426091,0.730592,0.198854,0.051344,0.773009,0.353344,0.077523,0.272158,0.180987,0.968395,0.393875,0.377838,0.077856,0.331829,0.292766,0.515064,0.312992,0.373601,0.984025,0.466056,0.284647,0.616262,0.314711,0.323256,0.379420,0.285379,0.193297,0.041235,0.244505
2,0.020000,0.338910,0.084431,0.752792,0.191351,0.983579,0.666997,0.369645,0.081637,0.693434,0.297181,0.513600,0.717391,0.374739,0.988292,0.572538,0.291747,0.592851,0.710979,0.318067,0.426075,0.730560,0.198844,0.051335,0.773041,0.353327,0.077540,0.272177,0.181038,0.968395,0.393826,0.377736,0.077783,0.331871,0.292678,0.515042,0.312959,0.373623,0.984001,0.466104,0.284607,0.616259,0.314689,0.323158,0.379429,0.285332,0.193294,0.041231,0.244510
3,0.030000,0.338952,0.084450,0.752805,0.191288,0.983554,0.666951,0.369664,0.081642,0.693423,0.297218,0.513593,0.717359,0.374686,0.988303,0.572582,0.291769,0.592873,0.710950,0.318129,0.426055,0.730512,0.198871,0.051339,0.773040,0.353304,0.077548,0.272195,0.181090,0.968399,0.393774,0.377743,0.077933,0.331961,0.292588,0.515062,0.312923,0.373656,0.984016,0.466134,0.284589,0.616248,0.314659,0.323051,0.379419,0.285301,0.193248,0.041228,0.244557
4,0.040000,0.338962,0.084425,0.752796,0.191213,0.983525,0.666884,0.369657,0.081610,0.693417,0.297264,0.513589,0.717323,0.374640,0.988309,0.572591,0.291789,0.592861,0.710890,0.318184,0.426048,0.730467,0.198898,0.051329,0.773056,0.353271,0.077553,0.272202,0.181132,0.968416,0.393697,0.377719,0.077956,0.331993,0.292453,0.515051,0.312882,0.373712,0.984022,0.466145,0.284524,0.616227,0.314610,0.322925,0.379412,0.285252,0.193238,0.041226,0.244561
5,0.050000,0.338994,0.084402,0.752784,0.191168,0.983487,0.666816,0.369676,0.081603,0.693412,0.297306,0.513585,0.717288,0.374632,0.988356,0.572608,0.291778,0.592806,0.710833,0.318238,0.426046,0.730420,0.198868,0.051327,0.773063,0.353256,0.077573,0.272216,0.181185,0.968427,0.393598,0.377641,0.077831,0.331931,0.292303,0.515043,0.312805,0.373724,0.984034,0.466166,0.284415,0.616186,0.314559,0.322767,0.379413,0.285195,0.193220,0.041231,0.244572
