Format Version,1.0,
Take Name,230626_Group7_trial2_002,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 16:59:38 +0900,
Total Frames In Take,397,
Total Exported Frames,3970,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
0,0.000000,0,0.034154,-0.008696
0,0.000000,1,0.008853,-0.037694
0,0.000000,2,0.007545,-0.051966
0,0.000000,3,-0.001048,-0.076792
0,0.000000,4,-0.016583,-0.103192
0,0.000000,5,-0.011201,-0.082115
0,0.000000,6,-0.010984,-0.095649
0,0.000000,7,-0.010588,-0.101241
0,0.000000,8,-0.023518,-0.068348
0,0.000000,9,-0.060249,-0.057530
1,0.010000,10,-0.097998,-0.051426
1,0.010000,11,-0.059247,-0.025572
1,0.010000,12,0.040550,-0.038460
1,0.010000,13,0.081169,-0.067930
1,0.010000,14,0.033922,-0.110050
1,0.010000,15,-0.027501,-0.064716
1,0.010000,16,-0.019261,0.045378
1,0.010000,17,0.013885,0.012067
1,0.010000,18,0.011500,-0.031006
1,0.010000,19,0.040805,-0.049797
2,0.020000,20,0.037096,-0.081325
2,0.020000,21,0.011388,-0.049993
2,0.020000,22,0.027295,-0.031661
2,0.020000,23,0.054672,-0.049449
2,0.020000,24,0.062813,-0.071707
2,0.020000,25,0.042946,-0.077160
2,0.020000,26,0.015685,-0.078398
2,0.020000,27,-0.016594,-0.074082
2,0.020000,28,-0.042559,-0.070015
2,0.020000,29,-0.050315,-0.062104
3,0.030000,30,-0.061087,-0.055617
3,0.030000,31,-0.042428,-0.034161
3,0.030000,32,-0.023918,-0.051669
3,0.030000,33,-0.000824,-0.082172
3,0.030000,34,0.003615,-0.057987
3,0.030000,35,-0.000352,-0.044931
3,0.030000,36,0.006340,-0.057853
3,0.030000,37,0.014329,-0.075175
3,0.030000,38,0.013717,-0.089567
3,0.030000,39,0.010130,-0.143614
4,0.040000,40,0.007967,-0.142699
4,0.040000,41,-0.016802,-0.025256
4,0.040000,42,-0.017215,0.042653
4,0.040000,43,0.002555,0.009712
4,0.040000,44,0.009402,-0.034954
4,0.040000,45,0.008734,-0.026891
4,0.040000,46,-0.013143,-0.027656
4,0.040000,47,0.011246,-0.073221
4,0.040000,48,0.042938,-0.108213
4,0.040000,49,0.032069,-0.112872
5,0.050000,50,-0.007897,-0.097900
5,0.050000,51,-0.013641,-0.079656
5,0.050000,52,-0.004689,-0.016613
5,0.050000,53,-0.008970,-0.008742
5,0.050000,54,-0.006556,-0.056051
5,0.050000,55,0.021707,-0.001947
5,0.050000,56,0.049735,-0.007757
5,0.050000,57,0.030287,-0.031464
5,0.050000,58,0.003084,-0.040197
5,0.050000,59,0.009621,-0.091920
6,0.060000,60,0.009821,-0.161419
6,0.060000,61,-0.000119,-0.207907
6,0.060000,62,-0.015136,-0.097177
6,0.060000,63,-0.020711,0.008725
6,0.060000,64,-0.009913,0.069349
6,0.060000,65,-0.000091,0.041734
6,0.060000,66,0.002286,-0.032276
6,0.060000,67,-0.000976,-0.011347
6,0.060000,68,-0.000733,-0.010894
6,0.060000,69,0.003326,-0.060500
7,0.070000,70,0.007054,-0.056080
7,0.070000,71,0.013898,-0.040425
7,0.070000,72,0.002880,-0.034044
7,0.070000,73,-0.008481,-0.056039
7,0.070000,74,-0.006735,-0.046183
7,0.070000,75,-0.006479,-0.047060
7,0.070000,76,0.012112,-0.090520
7,0.070000,77,0.023735,-0.127261
7,0.070000,78,0.020579,-0.189073
7,0.070000,79,0.011393,-0.166579
8,0.080000,80,0.005092,-0.016575
8,0.080000,81,-0.000283,0.091314
8,0.080000,82,-0.007649,0.018261
8,0.080000,83,-0.035534,-0.050568
8,0.080000,84,-0.004503,-0.053082
8,0.080000,85,0.063637,-0.063447
8,0.080000,86,0.053866,-0.097780
8,0.080000,87,-0.018185,-0.164982
8,0.080000,88,-0.085742,-0.156704
8,0.080000,89,-0.125383,-0.026322
9,0.090000,90,-0.084407,0.039892
9,0.090000,91,0.015114,-0.014463
9,0.090000,92,0.104583,-0.033165
9,0.090000,93,0.123682,-0.037074
9,0.090000,94,0.118222,-0.060471
9,0.090000,95,0.063006,-0.062783
9,0.090000,96,-0.009066,-0.097026
9,0.090000,97,-0.003528,-0.143516
9,0.090000,98,0.032166,-0.077716
9,0.090000,99,0.043344,0.011063
10,0.100000,100,0.024257,-0.031551
10,0.100000,101,0.002192,-0.142474
10,0.100000,102,-0.032899,-0.072964
10,0.100000,103,-0.082299,0.058011
10,0.100000,104,-0.083008,0.024842
10,0.100000,105,-0.035163,-0.064048
10,0.100000,106,-0.015499,-0.079212
10,0.100000,107,-0.013173,-0.044957
10,0.100000,108,0.016018,-0.063225
10,0.100000,109,0.041642,-0.019885
11,0.110000,110,0.029739,-0.006209
11,0.110000,111,0.035367,-0.062761
11,0.110000,112,0.031193,-0.087066
11,0.110000,113,0.012306,-0.075141
11,0.110000,114,0.001417,-0.038558
11,0.110000,115,-0.007244,0.003855
11,0.110000,116,0.002721,0.003457
11,0.110000,117,0.011860,-0.035723
11,0.110000,118,0.009550,-0.078834
11,0.110000,119,-0.003203,-0.101198
12,0.120000,120,-0.021997,-0.102764
12,0.120000,121,-0.032199,-0.098708
12,0.120000,122,-0.050774,-0.086812
12,0.120000,123,-0.036215,-0.089167
12,0.120000,124,0.000660,-0.090359
12,0.120000,125,0.036857,-0.084748
12,0.120000,126,0.025473,-0.055965
12,0.120000,127,0.009431,-0.038318
12,0.120000,128,0.009789,-0.066140
12,0.120000,129,0.006403,-0.080196
13,0.130000,130,-0.008483,-0.074319
13,0.130000,131,-0.000345,-0.063790
13,0.130000,132,0.024506,-0.050724
13,0.130000,133,0.017272,-0.037022
13,0.130000,134,0.011952,-0.000669
13,0.130000,135,-0.001318,-0.005800
13,0.130000,136,-0.005715,-0.039401
13,0.130000,137,-0.001827,-0.045191
13,0.130000,138,-0.009222,-0.057157
13,0.130000,139,-0.012498,0.007498
14,0.140000,140,-0.009022,0.005154
14,0.140000,141,0.011854,0.003266
14,0.140000,142,0.026277,0.001786
14,0.140000,143,0.012515,0.000664
14,0.140000,144,0.004994,-0.000148
14,0.140000,145,-0.016538,-0.000696
14,0.140000,146,-0.000898,-0.001025
14,0.140000,147,0.032274,-0.001178
14,0.140000,148,0.052347,-0.001194
14,0.140000,149,0.035462,-0.001109
15,0.150000,150,0.009027,-0.000954
15,0.150000,151,-0.005777,-0.000759
15,0.150000,152,-0.014613,-0.157324
15,0.150000,153,-0.028774,-0.061339
15,0.150000,154,-0.023010,0.086012
15,0.150000,155,-0.013987,0.094926
15,0.150000,156,-0.005546,0.026227
15,0.150000,157,-0.002242,-0.019389
15,0.150000,158,0.003676,-0.043102
15,0.150000,159,0.011470,-0.097243
16,0.160000,160,0.009400,-0.147224
16,0.160000,161,0.006605,-0.096932
16,0.160000,162,0.004654,-0.073372
16,0.160000,163,0.004261,-0.080021
16,0.160000,164,0.000730,-0.076543
16,0.160000,165,-0.007657,-0.059908
16,0.160000,166,-0.000434,-0.049219
16,0.160000,167,0.010949,-0.002888
16,0.160000,168,0.014546,-0.052080
16,0.160000,169,0.009904,-0.099932
17,0.170000,170,0.013529,-0.058694
17,0.170000,171,0.013695,-0.016048
17,0.170000,172,0.015568,-0.008845
17,0.170000,173,0.013008,-0.098658
17,0.170000,174,0.012142,-0.185636
17,0.170000,175,0.009049,-0.062422
17,0.170000,176,0.007070,-0.001663
17,0.170000,177,0.001238,-0.049635
17,0.170000,178,-0.008715,0.018105
17,0.170000,179,-0.003511,0.061635
18,0.180000,180,0.001319,0.073940
18,0.180000,181,-0.014472,-0.001513
18,0.180000,182,-0.025775,-0.051844
18,0.180000,183,-0.018010,-0.063216
18,0.180000,184,-0.010622,-0.056589
18,0.180000,185,0.002946,0.000555
18,0.180000,186,0.000745,-0.042035
18,0.180000,187,-0.019128,-0.107193
18,0.180000,188,-0.027788,-0.151609
18,0.180000,189,-0.022776,-0.160803
19,0.190000,190,-0.012753,-0.158916
19,0.190000,191,0.048567,-0.061757
19,0.190000,192,0.111113,-0.010917
19,0.190000,193,0.100389,-0.140812
19,0.190000,194,0.026677,-0.172947
19,0.190000,195,-0.013568,-0.002431
19,0.190000,196,-0.016735,0.086228
19,0.190000,197,-0.020827,0.003285
19,0.190000,198,-0.031208,-0.052670
19,0.190000,199,-0.014956,-0.069903
20,0.200000,200,0.025010,-0.095994
20,0.200000,201,0.031723,-0.090112
20,0.200000,202,0.024410,-0.042212
20,0.200000,203,0.009394,-0.042558
20,0.200000,204,-0.005762,-0.056215
20,0.200000,205,-0.006707,-0.043534
20,0.200000,206,-0.005216,-0.040131
20,0.200000,207,-0.001974,-0.041503
20,0.200000,208,-0.001299,-0.069979
20,0.200000,209,0.000796,-0.069636
21,0.210000,210,0.003373,-0.074901
21,0.210000,211,-0.005221,-0.054827
21,0.210000,212,-0.035559,-0.027129
21,0.210000,213,-0.034066,-0.053751
21,0.210000,214,-0.004249,-0.031460
21,0.210000,215,-0.013729,-0.017446
21,0.210000,216,-0.047198,-0.055042
21,0.210000,217,-0.033274,-0.088392
21,0.210000,218,0.007427,-0.067013
21,0.210000,219,0.062027,-0.044265
22,0.220000,220,0.078112,-0.065884
22,0.220000,221,0.050542,-0.048478
22,0.220000,222,0.047760,-0.056725
22,0.220000,223,0.056198,-0.077336
22,0.220000,224,0.013197,-0.070407
22,0.220000,225,-0.001253,-0.054341
