Format Version,1.0,
Take Name,230626_Group7_trial2,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 16:59:24 +0900,
Total Frames In Take,424,
Total Exported Frames,4240,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
24,0.240000,242,-0.017809,-0.080993
24,0.240000,243,-0.005831,-0.083620
24,0.240000,244,0.013602,-0.084903
24,0.240000,245,0.025429,-0.069473
24,0.240000,246,0.028886,-0.059824
24,0.240000,247,0.025000,-0.060256
24,0.240000,248,0.017244,-0.060591
24,0.240000,249,0.014531,-0.071135
25,0.250000,250,0.004948,-0.034567
25,0.250000,251,-0.004483,0.033507
25,0.250000,252,-0.004479,0.000383
25,0.250000,253,-0.007173,-0.028367
25,0.250000,254,-0.006375,-0.049328
25,0.250000,255,-0.000800,-0.056800
25,0.250000,256,-0.007629,-0.061408
25,0.250000,257,-0.031394,-0.061349
25,0.250000,258,-0.062424,-0.064831
25,0.250000,259,-0.033346,-0.066758
26,0.260000,260,0.008669,-0.066311
26,0.260000,261,0.036916,-0.070974
26,0.260000,262,0.048013,-0.068128
26,0.260000,263,0.052386,-0.065783
26,0.260000,264,0.034790,-0.068529
26,0.260000,265,0.022563,-0.065162
26,0.260000,266,0.031160,-0.067233
26,0.260000,267,0.011950,-0.069035
26,0.260000,268,-0.019528,-0.068214
26,0.260000,269,-0.019638,-0.061527
27,0.270000,270,-0.009893,-0.043752
27,0.270000,271,-0.007291,-0.034199
27,0.270000,272,-0.004816,-0.034765
27,0.270000,273,-0.001465,-0.051743
27,0.270000,274,0.001804,-0.073908
27,0.270000,275,-0.000873,-0.072665
27,0.270000,276,-0.001995,-0.062205
27,0.270000,277,-0.001831,-0.039737
27,0.270000,278,-0.003359,-0.000711
27,0.270000,279,-0.009058,-0.007236
28,0.280000,280,-0.011829,-0.047178
28,0.280000,281,-0.006897,-0.048907
28,0.280000,282,-0.002741,-0.065316
28,0.280000,283,0.001638,-0.091182
28,0.280000,284,0.000809,-0.081992
28,0.280000,285,0.002416,-0.041062
28,0.280000,286,0.007996,-0.025607
28,0.280000,287,0.009992,-0.024685
28,0.280000,288,0.005643,-0.015858
28,0.280000,289,0.002978,-0.031092
29,0.290000,290,0.003067,-0.060290
29,0.290000,291,-0.002862,-0.132868
29,0.290000,292,0.000268,-0.118952
29,0.290000,293,0.003490,0.003075
29,0.290000,294,0.004710,0.053475
29,0.290000,295,0.002582,-0.008520
29,0.290000,296,0.004839,-0.095416
29,0.290000,297,0.000117,-0.225407
29,0.290000,298,-0.001597,-0.255059
29,0.290000,299,0.001427,-0.062224
30,0.300000,300,-0.004481,0.058327
30,0.300000,301,-0.004719,0.026892
30,0.300000,302,-0.000866,-0.009348
30,0.300000,303,0.004193,-0.045454
30,0.300000,304,0.008886,-0.053678
30,0.300000,305,0.006975,-0.059277
30,0.300000,306,0.004538,-0.066138
30,0.300000,307,-0.008994,-0.063720
30,0.300000,308,-0.044061,-0.068003
30,0.300000,309,-0.001166,-0.040512
31,0.310000,310,0.052150,-0.044063
31,0.310000,311,0.051758,-0.098453
31,0.310000,312,0.024318,-0.128074
31,0.310000,313,0.004830,-0.049097
31,0.310000,314,-0.015738,0.039482
31,0.310000,315,-0.040795,0.033690
31,0.310000,316,-0.011323,-0.024050
31,0.310000,317,0.032194,-0.023982
31,0.310000,318,0.052751,0.024096
31,0.310000,319,0.027247,-0.048343
32,0.320000,320,-0.007986,-0.157105
32,0.320000,321,-0.029235,-0.207160
32,0.320000,322,-0.031160,-0.097617
32,0.320000,323,-0.040249,0.006188
32,0.320000,324,-0.047042,-0.036088
32,0.320000,325,-0.035566,-0.067983
32,0.320000,326,-0.011575,-0.066816
32,0.320000,327,0.012593,-0.068199
32,0.320000,328,0.022459,-0.068072
32,0.320000,329,0.018777,-0.066419
33,0.330000,330,0.015011,-0.058262
33,0.330000,331,0.007862,-0.010369
33,0.330000,332,0.010956,-0.030190
33,0.330000,333,0.011275,-0.059482
33,0.330000,334,0.001193,-0.063641
33,0.330000,335,0.000836,-0.065824
33,0.330000,336,0.000548,-0.064045
33,0.330000,337,0.000322,-0.026490
33,0.330000,338,0.000150,0.012739
33,0.330000,339,0.000025,-0.027899
34,0.340000,340,-0.000061,-0.067588
34,0.340000,341,-0.000115,-0.077399
34,0.340000,342,-0.000142,-0.087103
34,0.340000,343,-0.000149,-0.087218
34,0.340000,344,-0.000142,-0.087731
34,0.340000,345,-0.000124,-0.069962
34,0.340000,346,-0.000099,-0.029128
34,0.340000,347,-0.000072,0.015342
34,0.340000,348,0.049813,-0.003808
34,0.340000,349,0.032151,-0.027108
35,0.350000,350,0.014583,-0.075754
35,0.350000,351,0.003395,-0.070274
35,0.350000,352,0.000561,-0.039743
35,0.350000,353,-0.001810,-0.058937
35,0.350000,354,-0.004802,-0.066271
35,0.350000,355,-0.023370,-0.069190
35,0.350000,356,-0.020004,-0.075508
35,0.350000,357,-0.005198,-0.099138
35,0.350000,358,0.004707,-0.097333
35,0.350000,359,0.006700,-0.068512
36,0.360000,360,0.003315,-0.060932
36,0.360000,361,0.006279,-0.057626
36,0.360000,362,0.001986,-0.054204
36,0.360000,363,-0.007730,-0.046467
36,0.360000,364,-0.014150,-0.045205
36,0.360000,365,-0.022593,-0.038791
36,0.360000,366,-0.022927,-0.047996
36,0.360000,367,-0.019853,-0.056409
36,0.360000,368,-0.018249,-0.054998
36,0.360000,369,-0.016438,-0.054276
37,0.370000,370,-0.022427,-0.064988
37,0.370000,371,-0.009834,-0.057347
37,0.370000,372,-0.006826,-0.053093
37,0.370000,373,-0.002695,-0.082327
37,0.370000,374,0.017715,-0.087406
37,0.370000,375,0.028616,-0.044219
37,0.370000,376,0.024369,-0.016332
37,0.370000,377,0.025963,-0.007908
37,0.370000,378,0.035018,-0.032052
37,0.370000,379,0.026781,-0.067425
38,0.380000,380,0.014725,-0.062077
38,0.380000,381,0.014717,-0.057182
38,0.380000,382,0.011364,-0.040377
38,0.380000,383,0.000149,-0.058103
38,0.380000,384,-0.002160,-0.127020
38,0.380000,385,-0.005212,-0.108536
38,0.380000,386,-0.002781,-0.080943
38,0.380000,387,0.005102,0.013517
38,0.380000,388,0.002592,0.043086
38,0.380000,389,0.003591,-0.012214
39,0.390000,390,0.003093,-0.055005
39,0.390000,391,0.002452,-0.062778
39,0.390000,392,0.002366,-0.078349
39,0.390000,393,-0.010096,-0.085645
39,0.390000,394,-0.048841,-0.075902
39,0.390000,395,-0.035634,-0.071410
39,0.390000,396,0.007024,-0.066024
39,0.390000,397,0.039680,-0.048202
39,0.390000,398,0.041974,-0.025879
39,0.390000,399,0.027389,-0.009198
40,0.400000,400,0.012849,-0.036095
40,0.400000,401,0.001798,-0.055060
40,0.400000,402,-0.000111,-0.069300
40,0.400000,403,-0.000070,-0.084590
40,0.400000,404,-0.000038,-0.113172
40,0.400000,405,-0.000015,-0.155595
40,0.400000,406,0.000000,-0.232588
40,0.400000,407,0.000010,-0.197690
40,0.400000,408,0.000016,0.040341
40,0.400000,409,0.000018,0.140391
41,0.410000,410,0.000017,0.047354
41,0.410000,411,0.000015,0.035108
41,0.410000,412,0.000011,0.059016
41,0.410000,413,0.000007,0.039556
41,0.410000,414,0.000003,-0.038448
41,0.410000,415,0.043932,-0.060444
41,0.410000,416,0.015157,-0.072064
41,0.410000,417,-0.007138,-0.077567
41,0.410000,418,-0.008944,-0.076175
41,0.410000,419,-0.014598,-0.074519
42,0.420000,420,-0.018656,-0.078542
42,0.420000,421,-0.023051,-0.078186
42,0.420000,422,-0.027727,-0.085600
42,0.420000,423,-0.028254,-0.090051
42,0.420000,424,-0.011800,-0.084471
42,0.420000,425,-0.006985,-0.086850
42,0.420000,426,-0.008902,-0.077262
42,0.420000,427,-0.000935,-0.070146
42,0.420000,428,0.022957,-0.074316
42,0.420000,429,0.052521,-0.083772
43,0.430000,430,0.052874,-0.065699
43,0.430000,431,0.028414,-0.057343
43,0.430000,432,0.016352,-0.120176
43,0.430000,433,0.007264,-0.153989
43,0.430000,434,0.002938,-0.011971
43,0.430000,435,-0.001326,0.081915
43,0.430000,436,-0.007634,0.034861
43,0.430000,437,-0.010258,-0.029893
43,0.430000,438,-0.001394,-0.047255
43,0.430000,439,0.004956,-0.048048
44,0.440000,440,0.003590,-0.055087
44,0.440000,441,0.002116,-0.062646
44,0.440000,442,-0.001761,-0.073222
44,0.440000,443,-0.001227,-0.070916
44,0.440000,444,-0.000785,-0.061184
44,0.440000,445,-0.000427,-0.061958
44,0.440000,446,-0.000147,-0.074259
44,0.440000,447,0.000062,-0.083965
44,0.440000,448,0.000209,-0.043230
44,0.440000,449,0.000302,0.011030
45,0.450000,450,0.000350,-0.020182
45,0.450000,451,0.000361,-0.005312
45,0.450000,452,0.000344,-0.066610
45,0.450000,453,0.000307,-0.106326
45,0.450000,454,0.000257,-0.088395
45,0.450000,455,0.000198,-0.068983
45,0.450000,456,-0.028275,-0.059698
45,0.450000,457,-0.036016,-0.062825
45,0.450000,458,-0.035116,-0.076091
45,0.450000,459,-0.009758,-0.073073
46,0.460000,460,0.010011,-0.047841
46,0.460000,461,0.012427,-0.023860
46,0.460000,462,0.013192,-0.018829
46,0.460000,463,0.001816,-0.042051
46,0.460000,464,-0.006370,-0.059599
46,0.460000,465,-0.004115,-0.047697
46,0.460000,466,-0.011101,-0.050673
46,0.460000,467,-0.018420,-0.056302
46,0.460000,468,-0.012847,-0.080938
46,0.460000,469,0.003186,-0.102055
47,0.470000,470,0.008980,-0.106620
47,0.470000,471,0.011122,-0.116207
47,0.470000,472,0.014363,-0.145669
47,0.470000,473,0.008897,-0.160871
47,0.470000,474,0.009876,-0.012346
47,0.470000,475,0.009236,0.126404
47,0.470000,476,0.008155,0.093598
47,0.470000,477,0.004737,-0.005354
47,0.470000,478,0.008855,-0.047857
47,0.470000,479,0.015273,-0.032701
48,0.480000,480,0.011973,-0.026962
48,0.480000,481,0.008067,-0.004540
48,0.480000,482,0.005846,-0.044183
48,0.480000,483,0.009355,-0.143067
48,0.480000,484,0.005632,-0.126378
48,0.480000,485,0.003685,-0.007366
48,0.480000,486,-0.006243,0.027184
48,0.480000,487,-0.021067,-0.040231
48,0.480000,488,-0.027291,-0.092359
48,0.480000,489,-0.030396,-0.097479
49,0.490000,490,-0.046236,-0.090785
49,0.490000,491,0.001760,-0.086467
49,0.490000,492,0.058956,-0.088026
49,0.490000,493,0.069174,-0.068508
49,0.490000,494,0.038016,-0.059104
49,0.490000,495,0.024605,-0.064697
49,0.490000,496,0.021284,-0.054157
49,0.490000,497,0.004891,-0.052977
49,0.490000,498,-0.014706,-0.078714
49,0.490000,499,-0.014189,-0.115286
50,0.500000,500,-0.013385,-0.109876
50,0.500000,501,-0.018860,-0.030997
50,0.500000,502,-0.017719,0.004433
50,0.500000,503,-0.008640,-0.028312
50,0.500000,504,-0.002112,-0.061245
50,0.500000,505,0.003968,-0.057341
50,0.500000,506,0.000539,-0.049879
50,0.500000,507,-0.013728,-0.069914
50,0.500000,508,-0.049367,-0.066224
50,0.500000,509,-0.021869,-0.050776
51,0.510000,510,0.021433,-0.053420
51,0.510000,511,0.051671,-0.053953
51,0.510000,512,0.057076,-0.048017
51,0.510000,513,0.046064,-0.026057
51,0.510000,514,0.045778,-0.003035
51,0.510000,515,0.042390,-0.023918
51,0.510000,516,0.016962,-0.051458
51,0.510000,517,-0.007821,-0.051522
51,0.510000,518,-0.026187,-0.063586
51,0.510000,519,-0.023226,-0.072386
52,0.520000,520,-0.010734,-0.052596
52,0.520000,521,-0.005332,-0.059413
52,0.520000,522,-0.008471,-0.084025
52,0.520000,523,-0.003454,-0.071788
52,0.520000,524,-0.021577,-0.064163
52,0.520000,525,-0.006414,-0.056439
52,0.520000,526,0.007364,-0.064081
52,0.520000,527,0.006065,-0.069266
52,0.520000,528,0.004226,-0.065632
52,0.520000,529,-0.014284,-0.068480
53,0.530000,530,-0.033299,-0.062567
53,0.530000,531,-0.029360,-0.066966
53,0.530000,532,-0.014987,-0.068420
53,0.530000,533,-0.004813,-0.024500
53,0.530000,534,0.001876,-0.015293
53,0.530000,535,0.012231,-0.032942
53,0.530000,536,0.023639,-0.051729
53,0.530000,537,-0.003079,-0.036579
53,0.530000,538,-0.002134,-0.034300
53,0.530000,539,-0.001371,-0.087757
54,0.540000,540,-0.000771,-0.177346
54,0.540000,541,-0.000314,-0.186347
54,0.540000,542,0.000019,-0.004052
54,0.540000,543,0.000246,0.135450
54,0.540000,544,0.000385,0.078037
54,0.540000,545,0.000453,-0.017897
54,0.540000,546,0.000465,-0.056814
54,0.540000,547,0.000437,-0.077173
54,0.540000,548,0.000380,-0.115353
54,0.540000,549,0.000305,-0.129841
55,0.550000,550,0.007401,-0.024270
55,0.550000,551,-0.003043,0.025408
55,0.550000,552,-0.009613,-0.008465
55,0.550000,553,-0.023903,-0.045057
55,0.550000,554,-0.026923,-0.056784
55,0.550000,555,-0.018243,-0.057386
55,0.550000,556,-0.007550,-0.059240
55,0.550000,557,-0.000408,-0.078601
55,0.550000,558,0.006452,-0.105065
55,0.550000,559,0.003549,-0.132901
56,0.560000,560,-0.009224,-0.181227
56,0.560000,561,-0.002375,-0.147113
56,0.560000,562,0.008865,-0.046983
56,0.560000,563,0.005782,0.035927
56,0.560000,564,0.003577,0.037596
56,0.560000,565,0.005056,-0.007118
56,0.560000,566,0.006905,-0.050372
56,0.560000,567,0.011308,-0.044630
56,0.560000,568,0.010761,0.005204
56,0.560000,569,0.010254,-0.018983
57,0.570000,570,0.009307,-0.056905
57,0.570000,571,0.006677,-0.065375
57,0.570000,572,0.003653,-0.070268
57,0.570000,573,0.005642,-0.067818
57,0.570000,574,0.006494,-0.073192
57,0.570000,575,0.001214,-0.074764
57,0.570000,576,-0.003095,-0.071713
57,0.570000,577,-0.000214,-0.074016
57,0.570000,578,0.000188,-0.076898
57,0.570000,579,-0.000431,-0.073536
58,0.580000,580,-0.006621,-0.073211
58,0.580000,581,-0.018045,-0.075107
58,0.580000,582,-0.028054,-0.078817
58,0.580000,583,-0.019468,-0.082172
58,0.580000,584,0.004872,-0.093779
58,0.580000,585,0.020950,-0.100816
58,0.580000,586,0.027170,-0.103795
58,0.580000,587,0.035457,-0.075271
58,0.580000,588,0.044633,-0.058461
58,0.580000,589,0.030114,-0.069159
59,0.590000,590,0.009272,0.040954
59,0.590000,591,-0.004530,0.073498
59,0.590000,592,-0.008077,0.052828
59,0.590000,593,-0.009325,0.022154
59,0.590000,594,-0.009081,-0.002164
59,0.590000,595,0.003629,-0.036594
59,0.590000,596,-0.004447,-0.059336
59,0.590000,597,-0.044436,-0.059166
59,0.590000,598,-0.026484,-0.065426
59,0.590000,599,0.035256,-0.077645
60,0.600000,600,0.056999,-0.083793
60,0.600000,601,0.029368,-0.090173
60,0.600000,602,0.007721,-0.087146
60,0.600000,603,-0.006217,-0.080350
60,0.600000,604,-0.018328,-0.073763
60,0.600000,605,-0.021309,-0.075341
60,0.600000,606,-0.016821,-0.071688
60,0.600000,607,-0.006309,-0.073201
60,0.600000,608,-0.002285,-0.062983
60,0.600000,609,-0.017442,-0.059367
61,0.610000,610,-0.038597,-0.060375
61,0.610000,611,-0.023714,-0.045105
61,0.610000,612,0.007986,-0.043184
61,0.610000,613,0.036106,-0.044005
61,0.610000,614,0.046030,-0.053032
61,0.610000,615,0.036019,-0.088887
61,0.610000,616,0.019491,-0.086238
61,0.610000,617,0.014747,-0.067227
61,0.610000,618,0.002092,-0.061108
61,0.610000,619,-0.024665,-0.050946
62,0.620000,620,-0.043848,-0.050654
62,0.620000,621,-0.046007,-0.053325
62,0.620000,622,-0.035116,-0.066965
62,0.620000,623,-0.010904,-0.070165
62,0.620000,624,0.009310,-0.064221
62,0.620000,625,0.020564,-0.057166
62,0.620000,626,0.019629,-0.047698
62,0.620000,627,0.002059,-0.034892
62,0.620000,628,0.020440,-0.029135
62,0.620000,629,0.051903,-0.019119
63,0.630000,630,0.066501,-0.012578
63,0.630000,631,0.057252,-0.010986
63,0.630000,632,0.024082,-0.036828
63,0.630000,633,0.003584,-0.051055
63,0.630000,634,-0.007104,-0.063818
63,0.630000,635,-0.017692,-0.072412
63,0.630000,636,-0.028409,-0.073351
63,0.630000,637,-0.030410,-0.068691
63,0.630000,638,-0.015091,-0.067695
63,0.630000,639,-0.006177,-0.065776
64,0.640000,640,-0.018547,-0.066260
64,0.640000,641,-0.028650,-0.048771
64,0.640000,642,-0.021721,-0.027043
64,0.640000,643,-0.008909,-0.042631
64,0.640000,644,0.000204,-0.065921
64,0.640000,645,-0.000137,-0.075457
64,0.640000,646,-0.000095,-0.070706
64,0.640000,647,-0.000062,-0.081591
64,0.640000,648,-0.000037,-0.087755
64,0.640000,649,-0.000017,-0.091725
65,0.650000,650,-0.000003,-0.100455
65,0.650000,651,0.000006,-0.085861
65,0.650000,652,0.000012,-0.045700
65,0.650000,653,0.000014,-0.047294
65,0.650000,654,0.000015,-0.029884
65,0.650000,655,0.000014,-0.014544
65,0.650000,656,0.000012,0.033418
65,0.650000,657,0.000009,0.065518
65,0.650000,658,-0.033589,0.072200
65,0.650000,659,-0.019169,-0.011379
66,0.660000,660,0.005095,-0.030749
66,0.660000,661,0.028959,-0.047555
66,0.660000,662,0.039866,-0.066288
66,0.660000,663,0.043299,-0.084343
66,0.660000,664,0.052960,-0.079173
66,0.660000,665,0.051011,-0.075424
66,0.660000,666,0.028480,-0.087016
