Format Version,1.0,
Take Name,230626_Group7_trial3_003,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 17:00:34 +0900,
Total Frames In Take,389,
Total Exported Frames,3890,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
0,0.000000,0,-0.005607,-0.062407
0,0.000000,1,0.000876,-0.071860
0,0.000000,2,0.009639,-0.076566
0,0.000000,3,0.015477,-0.087748
0,0.000000,4,0.006652,-0.119318
0,0.000000,5,-0.008328,-0.149280
0,0.000000,6,-0.003685,-0.096630
0,0.000000,7,-0.002662,-0.021436
0,0.000000,8,-0.004336,-0.035656
0,0.000000,9,-0.009180,-0.031460
1,0.010000,10,-0.007438,0.035822
1,0.010000,11,-0.003314,0.053124
1,0.010000,12,-0.003128,-0.001877
1,0.010000,13,-0.000234,-0.051225
1,0.010000,14,-0.000637,-0.067204
1,0.010000,15,0.006669,-0.060979
1,0.010000,16,0.014305,-0.066140
1,0.010000,17,0.007620,-0.097738
1,0.010000,18,0.005169,-0.129136
1,0.010000,19,0.010225,-0.083336
2,0.020000,20,0.006308,-0.021520
2,0.020000,21,-0.003447,0.003133
2,0.020000,22,-0.003017,-0.041742
2,0.020000,23,-0.003128,-0.123727
2,0.020000,24,-0.011125,-0.046101
2,0.020000,25,-0.015687,0.024106
2,0.020000,26,-0.007614,-0.013942
2,0.020000,27,0.004157,-0.064209
2,0.020000,28,0.002308,-0.067683
2,0.020000,29,-0.003953,-0.067713
3,0.030000,30,0.005611,-0.072265
3,0.030000,31,0.005193,-0.056788
3,0.030000,32,0.012277,-0.041651
3,0.030000,33,0.014563,-0.059620
3,0.030000,34,0.009427,-0.068489
3,0.030000,35,0.001767,-0.072875
3,0.030000,36,0.002145,-0.068261
3,0.030000,37,0.005094,-0.066696
3,0.030000,38,0.007475,-0.070184
3,0.030000,39,0.000188,-0.065967
4,0.040000,40,-0.032263,-0.062470
4,0.040000,41,-0.054650,-0.062324
4,0.040000,42,-0.031294,-0.065306
4,0.040000,43,0.019656,-0.070223
4,0.040000,44,0.063949,-0.056036
4,0.040000,45,0.076229,-0.049100
4,0.040000,46,0.070457,-0.054059
4,0.040000,47,0.050878,-0.053098
4,0.040000,48,0.014735,-0.049328
4,0.040000,49,-0.017522,-0.052703
5,0.050000,50,-0.024299,-0.051079
5,0.050000,51,-0.011062,-0.054416
5,0.050000,52,-0.006895,-0.053837
5,0.050000,53,-0.004862,-0.059622
5,0.050000,54,-0.000367,-0.058103
5,0.050000,55,-0.002321,-0.057050
5,0.050000,56,-0.008057,-0.053121
5,0.050000,57,-0.015939,-0.055492
5,0.050000,58,-0.014605,-0.052802
5,0.050000,59,-0.006502,-0.052766
6,0.060000,60,0.001965,-0.049991
6,0.060000,61,0.011892,-0.048262
6,0.060000,62,0.012916,-0.050667
6,0.060000,63,-0.013669,-0.047795
6,0.060000,64,-0.028494,-0.048075
6,0.060000,65,-0.012874,-0.063842
6,0.060000,66,0.014217,-0.073414
6,0.060000,67,0.037230,-0.067149
6,0.060000,68,0.042802,-0.058318
6,0.060000,69,0.021137,-0.068167
7,0.070000,70,-0.001328,-0.048261
7,0.070000,71,-0.010391,-0.016716
7,0.070000,72,-0.011481,-0.030499
7,0.070000,73,0.003004,-0.050440
7,0.070000,74,0.016156,-0.056145
7,0.070000,75,0.014483,-0.051511
7,0.070000,76,0.010590,-0.039526
7,0.070000,77,0.005233,-0.044532
7,0.070000,78,-0.006413,-0.063522
7,0.070000,79,-0.014915,-0.066653
8,0.080000,80,-0.016054,-0.061410
8,0.080000,81,-0.003324,-0.065571
8,0.080000,82,0.001795,-0.068092
8,0.080000,83,0.004980,-0.060247
8,0.080000,84,-0.000384,-0.059185
8,0.080000,85,0.002413,-0.061939
8,0.080000,86,0.008057,-0.060078
8,0.080000,87,0.008937,-0.061468
8,0.080000,88,0.007177,-0.058893
8,0.080000,89,0.008952,-0.059759
9,0.090000,90,0.007428,-0.059915
9,0.090000,91,0.007952,-0.055880
9,0.090000,92,0.005828,-0.062086
9,0.090000,93,0.008275,-0.061201
9,0.090000,94,0.009822,-0.069347
9,0.090000,95,-0.007215,-0.065343
9,0.090000,96,-0.013092,-0.056216
9,0.090000,97,-0.010691,-0.043154
9,0.090000,98,0.001974,-0.030348
9,0.090000,99,0.011123,-0.032763
10,0.100000,100,0.007572,-0.040038
10,0.100000,101,0.007615,-0.050307
10,0.100000,102,0.006024,-0.084827
10,0.100000,103,0.012400,-0.084479
10,0.100000,104,0.010885,-0.050952
10,0.100000,105,0.006575,-0.005693
10,0.100000,106,0.006182,0.017695
10,0.100000,107,0.006495,0.013553
10,0.100000,108,0.006986,-0.035676
10,0.100000,109,0.004160,-0.078497
11,0.110000,110,0.002370,-0.091785
11,0.110000,111,0.000817,-0.110477
11,0.110000,112,0.005741,-0.147196
11,0.110000,113,0.007272,-0.119170
11,0.110000,114,0.007702,-0.029970
11,0.110000,115,0.007909,-0.004053
11,0.110000,116,0.004465,-0.064290
11,0.110000,117,0.003879,-0.105955
11,0.110000,118,0.014222,-0.036130
11,0.110000,119,0.010943,0.009488
12,0.120000,120,-0.004527,-0.010158
12,0.120000,121,-0.019670,-0.044982
12,0.120000,122,-0.035211,-0.060617
12,0.120000,123,-0.043816,-0.059687
12,0.120000,124,-0.024404,-0.049008
12,0.120000,125,-0.001185,-0.063292
12,0.120000,126,0.014251,-0.065848
12,0.120000,127,0.017916,-0.066194
12,0.120000,128,0.042703,-0.057391
12,0.120000,129,0.044640,-0.031134
13,0.130000,130,0.026866,-0.041358
13,0.130000,131,0.011873,-0.063482
13,0.130000,132,0.005395,-0.063101
13,0.130000,133,0.005469,-0.061758
13,0.130000,134,0.002081,-0.056399
13,0.130000,135,-0.001047,-0.052972
13,0.130000,136,-0.004157,-0.053087
13,0.130000,137,-0.003200,-0.056569
13,0.130000,138,-0.001222,-0.062302
13,0.130000,139,-0.001926,-0.065656
14,0.140000,140,0.000056,-0.090409
14,0.140000,141,0.004761,-0.128324
14,0.140000,142,0.007980,-0.140534
14,0.140000,143,0.006090,-0.041167
14,0.140000,144,0.004667,0.039819
14,0.140000,145,0.008470,0.019843
14,0.140000,146,0.000697,-0.032204
14,0.140000,147,-0.003517,-0.052378
14,0.140000,148,-0.009242,-0.057088
14,0.140000,149,-0.007479,-0.051517
15,0.150000,150,-0.007113,-0.051265
15,0.150000,151,-0.008405,-0.052672
15,0.150000,152,-0.010412,-0.064064
15,0.150000,153,0.000237,-0.065877
15,0.150000,154,0.013065,-0.059565
15,0.150000,155,0.016824,-0.067596
15,0.150000,156,0.011731,-0.073825
15,0.150000,157,0.006659,-0.072754
15,0.150000,158,0.004179,-0.075241
15,0.150000,159,-0.003582,-0.068592
16,0.160000,160,-0.002198,-0.053672
16,0.160000,161,0.011283,-0.042648
16,0.160000,162,0.023701,-0.040208
16,0.160000,163,0.026214,-0.027907
16,0.160000,164,0.016571,-0.015629
16,0.160000,165,-0.003040,-0.061037
16,0.160000,166,-0.013281,-0.136787
16,0.160000,167,-0.008797,-0.066199
16,0.160000,168,-0.008001,0.021676
16,0.160000,169,-0.012322,0.000314
17,0.170000,170,-0.009339,-0.046582
17,0.170000,171,-0.001186,-0.059399
17,0.170000,172,0.002827,-0.068115
17,0.170000,173,0.009794,-0.073302
17,0.170000,174,0.008051,-0.066729
17,0.170000,175,0.012935,-0.060544
17,0.170000,176,0.014423,-0.068575
17,0.170000,177,0.000713,-0.077887
17,0.170000,178,-0.041692,-0.083602
17,0.170000,179,-0.036504,-0.076025
18,0.180000,180,0.007342,-0.023168
18,0.180000,181,0.050434,-0.009695
18,0.180000,182,0.053964,-0.048762
18,0.180000,183,0.010742,-0.063976
18,0.180000,184,-0.000538,-0.067580
18,0.180000,185,0.017226,-0.075587
18,0.180000,186,0.013961,-0.064907
18,0.180000,187,0.003149,-0.030518
18,0.180000,188,0.022743,-0.004679
18,0.180000,189,0.019097,-0.021420
19,0.190000,190,-0.000213,-0.034222
19,0.190000,191,-0.014091,-0.051290
19,0.190000,192,-0.013179,-0.063771
19,0.190000,193,-0.012036,-0.066639
19,0.190000,194,-0.008229,-0.070045
19,0.190000,195,0.000010,-0.070431
19,0.190000,196,0.000053,-0.069263
19,0.190000,197,0.001507,-0.050215
19,0.190000,198,0.001219,-0.041935
19,0.190000,199,-0.002540,-0.046190
20,0.200000,200,-0.005005,-0.052488
20,0.200000,201,-0.001672,-0.058517
20,0.200000,202,0.000257,-0.063209
20,0.200000,203,0.001348,-0.078231
20,0.200000,204,0.003760,-0.105762
20,0.200000,205,0.006273,-0.138521
20,0.200000,206,0.004929,-0.131108
20,0.200000,207,0.007916,-0.043158
20,0.200000,208,0.008232,0.009076
20,0.200000,209,-0.000416,0.003384
21,0.210000,210,-0.003000,-0.037728
21,0.210000,211,-0.008009,-0.050623
21,0.210000,212,-0.009867,-0.053039
21,0.210000,213,-0.001911,-0.045319
21,0.210000,214,0.006567,-0.023977
21,0.210000,215,0.010688,0.001603
21,0.210000,216,0.013592,-0.020123
21,0.210000,217,0.010500,-0.042252
21,0.210000,218,0.009045,-0.080048
21,0.210000,219,0.011073,-0.089029
22,0.220000,220,0.006955,-0.076635
22,0.220000,221,0.008519,-0.066676
22,0.220000,222,0.011462,-0.059688
22,0.220000,223,0.009948,-0.046159
22,0.220000,224,0.006048,-0.051139
22,0.220000,225,0.010277,-0.097798
22,0.220000,226,0.006453,-0.143727
22,0.220000,227,-0.001289,-0.104624
22,0.220000,228,-0.013791,0.003973
22,0.220000,229,-0.026072,0.054330
23,0.230000,230,-0.020704,0.028184
23,0.230000,231,-0.001057,-0.033873
23,0.230000,232,0.015331,-0.071097
23,0.230000,233,0.026934,-0.062450
23,0.230000,234,0.047085,-0.060934
23,0.230000,235,0.049597,-0.064310
23,0.230000,236,0.022531,-0.063369
23,0.230000,237,-0.002842,-0.063269
23,0.230000,238,-0.013193,-0.065511
23,0.230000,239,-0.013782,-0.064755
24,0.240000,240,-0.007636,-0.063903
24,0.240000,241,-0.009669,-0.063289
24,0.240000,242,-0.010474,-0.065925
24,0.240000,243,-0.018433,-0.063880
24,0.240000,244,-0.011962,-0.063665
24,0.240000,245,0.002115,-0.068489
24,0.240000,246,0.016080,-0.066848
24,0.240000,247,0.025885,-0.069255
24,0.240000,248,0.022931,-0.055459
24,0.240000,249,0.013381,-0.051166
25,0.250000,250,-0.000822,-0.059440
25,0.250000,251,-0.007015,-0.060581
25,0.250000,252,-0.008644,-0.055151
25,0.250000,253,-0.014696,-0.024836
