Format Version,1.0,
Take Name,230626_Group7_trial2_003,
Capture Frame Rate,500.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 16:59:43 +0900,
Total Frames In Take,387,
Total Exported Frames,1935,
Coordinate Space,Local,
Device Name,AMTI 10665M 10665M,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,5.00,

PlateLength,18.250000,
PlateWidth,20.000000,
PlateOrder,2,
PosX_PosY_X,-0.004609,
PosX_PosY_Y,0.004035,
PosX_PosY_Z,0.511387,
NegX_PosY_X,0.459686,
NegX_PosY_Y,0.001415,
NegX_PosY_Z,0.511726,
NegX_NegY_X,0.457833,
NegX_NegY_Y,0.008914,
NegX_NegY_Z,1.020820,
PosX_NegY_X,-0.006462,
PosX_NegY_Y,0.011534,
PosX_NegY_Z,1.020490,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz, Tz
0,0.000000,0,4.523682,-65.070312,407.671875,6.603760,4.746826,-0.051353,-0.011644,0.016199,0.000000,-0.735738
0,0.000000,1,4.520508,-65.332031,407.328125,6.689209,4.709229,-0.034054,-0.011561,0.016422,0.000000,-0.715138
0,0.000000,2,4.690186,-65.515625,407.343750,6.470947,4.526611,0.051357,-0.011113,0.015886,0.000000,-0.602179
0,0.000000,3,4.957764,-65.691406,405.203125,6.477295,4.728027,-0.066982,-0.011668,0.015985,0.000000,-0.754237
0,0.000000,4,4.691895,-65.777344,406.609375,6.631592,4.678955,0.051783,-0.011507,0.016309,0.000000,-0.628611
1,0.010000,5,5.051758,-65.250000,405.203125,6.685059,4.731445,0.018448,-0.011677,0.016498,0.000000,-0.660114
1,0.010000,6,5.054443,-65.421875,407.328125,6.542236,4.996338,0.000112,-0.012266,0.016061,0.000000,-0.721180
1,0.010000,7,5.140137,-65.250000,405.937500,6.572754,4.658691,0.052189,-0.011476,0.016192,0.000000,-0.613418
1,0.010000,8,4.789795,-64.984375,407.687500,6.600098,4.643311,0.068249,-0.011389,0.016189,0.000000,-0.594341
1,0.010000,9,5.673096,-65.429688,406.265625,6.467285,4.832275,0.017821,-0.011894,0.015919,0.000000,-0.670115
2,0.020000,10,5.485352,-65.523438,407.687500,6.659180,4.520020,0.102421,-0.011087,0.016334,0.000000,-0.534438
2,0.020000,11,5.320557,-65.339844,407.671875,6.426270,4.855225,0.119507,-0.011910,0.015763,0.000000,-0.574797
2,0.020000,12,5.497803,-65.699219,408.046875,6.703613,5.052490,-0.049986,-0.012382,0.016429,0.000000,-0.773161
2,0.020000,13,5.145996,-65.164062,407.671875,6.607178,4.961914,0.068245,-0.012171,0.016207,0.000000,-0.641488
2,0.020000,14,4.875488,-65.605469,408.046875,6.737793,4.951172,0.120853,-0.012134,0.016512,0.000000,-0.594687
3,0.030000,15,5.059814,-64.988281,408.046875,6.637451,4.920166,0.119278,-0.012058,0.016266,0.000000,-0.582036
3,0.030000,16,4.881104,-65.164062,408.734375,6.832764,4.912354,0.103359,-0.012018,0.016717,0.000000,-0.598215
3,0.030000,17,5.414307,-64.898438,405.906250,6.745850,4.972900,0.036676,-0.012251,0.016619,0.000000,-0.668436
3,0.030000,18,4.802734,-64.714844,408.734375,6.739502,5.060791,0.137505,-0.012382,0.016489,0.000000,-0.584579
3,0.030000,19,4.625000,-64.808594,407.328125,6.892822,5.054199,0.138336,-0.012408,0.016922,0.000000,-0.587556
4,0.040000,20,4.459717,-64.273438,408.015625,6.946777,5.198730,0.189156,-0.012741,0.017026,0.000000,-0.553854
4,0.040000,21,4.546875,-64.359375,406.265625,6.874512,5.354736,0.104778,-0.013180,0.016921,0.000000,-0.666564
4,0.040000,22,4.464600,-64.273438,408.390625,6.871826,5.464600,0.154770,-0.013381,0.016827,0.000000,-0.630137
4,0.040000,23,4.460693,-64.183594,409.078125,6.642822,5.312500,0.137291,-0.012987,0.016239,0.000000,-0.623795
4,0.040000,24,4.281738,-64.359375,408.015625,6.875244,5.343506,0.172066,-0.013096,0.016850,0.000000,-0.598657
5,0.050000,25,4.471680,-64.101562,407.656250,7.164795,5.616455,0.223480,-0.013777,0.017576,0.000000,-0.581082
5,0.050000,26,3.940674,-63.740234,406.234375,7.037109,5.481689,0.190163,-0.013494,0.017323,0.000000,-0.601679
5,0.050000,27,3.851318,-63.826172,408.734375,6.891357,5.477295,0.257034,-0.013401,0.016860,0.000000,-0.533342
5,0.050000,28,4.030273,-63.646484,408.734375,6.809082,5.522217,0.257019,-0.013511,0.016659,0.000000,-0.535738
5,0.050000,29,3.774780,-63.644531,406.937500,7.033691,5.930176,0.257996,-0.014573,0.017284,0.000000,-0.604232
6,0.060000,30,3.776001,-63.556641,407.296875,6.992920,5.815674,0.240738,-0.014279,0.017169,0.000000,-0.601938
6,0.060000,31,3.158569,-63.464844,409.781250,7.102051,5.941895,0.239250,-0.014500,0.017331,0.000000,-0.626258
6,0.060000,32,3.334106,-63.552734,407.656250,7.105469,5.873779,0.240501,-0.014409,0.017430,0.000000,-0.617095
6,0.060000,33,3.424316,-63.820312,408.359375,7.229004,6.029297,0.291306,-0.014765,0.017703,0.000000,-0.590362
6,0.060000,34,3.697998,-63.113281,408.000000,7.087646,6.077637,0.291489,-0.014896,0.017372,0.000000,-0.584417
7,0.070000,35,3.161377,-63.638672,408.718750,7.184082,6.132080,0.274002,-0.015003,0.017577,0.000000,-0.625212
7,0.070000,36,3.256470,-63.460938,406.937500,7.251709,6.212402,0.377426,-0.015266,0.017820,0.000000,-0.533352
7,0.070000,37,3.789551,-63.646484,407.984375,7.296387,6.347168,0.257309,-0.015557,0.017884,0.000000,-0.665091
7,0.070000,38,3.261597,-63.470703,408.718750,7.327148,6.325439,0.393433,-0.015476,0.017927,0.000000,-0.530386
7,0.070000,39,3.790039,-63.207031,407.296875,7.390625,6.271240,0.445465,-0.015397,0.018146,0.000000,-0.458975
8,0.080000,40,3.363159,-62.755859,406.562500,7.335205,6.557373,0.377579,-0.016129,0.018042,0.000000,-0.573921
8,0.080000,41,3.182617,-63.462891,406.218750,7.475830,6.816650,0.481674,-0.016781,0.018403,0.000000,-0.524709
8,0.080000,42,3.367310,-62.851562,408.328125,7.527588,6.708252,0.412155,-0.016429,0.018435,0.000000,-0.558330
8,0.080000,43,3.371704,-62.843750,405.156250,7.488770,6.899902,0.584595,-0.017030,0.018484,0.000000,-0.423327
8,0.080000,44,3.107910,-62.755859,406.218750,7.559814,6.850342,0.549896,-0.016864,0.018610,0.000000,-0.450559
9,0.090000,45,3.018433,-62.843750,406.562500,7.451172,6.999023,0.396072,-0.017215,0.018327,0.000000,-0.630471
9,0.090000,46,3.021118,-63.019531,406.562500,7.645752,7.074707,0.498413,-0.017401,0.018806,0.000000,-0.541393
9,0.090000,47,3.207275,-62.675781,407.609375,7.819824,7.346680,0.548920,-0.018024,0.019185,0.000000,-0.519207
9,0.090000,48,3.110596,-62.937500,406.546875,7.830322,7.077881,0.720184,-0.017410,0.019261,0.000000,-0.315630
9,0.090000,49,2.775513,-62.220703,406.546875,7.613525,7.442871,0.634766,-0.018308,0.018727,0.000000,-0.452364
10,0.100000,50,2.762451,-62.492188,406.546875,7.812256,7.139160,0.651947,-0.017560,0.019216,0.000000,-0.392362
10,0.100000,51,2.597656,-62.308594,406.546875,7.692139,7.474121,0.600647,-0.018384,0.018921,0.000000,-0.495710
10,0.100000,52,2.861816,-62.406250,407.250000,7.959229,7.483887,0.617279,-0.018377,0.019544,0.000000,-0.473607
10,0.100000,53,2.681885,-62.664062,407.250000,7.782227,7.591064,0.719513,-0.018640,0.019109,0.000000,-0.397285
10,0.100000,54,2.602295,-62.310547,405.140625,7.842285,7.625977,0.737854,-0.018823,0.019357,0.000000,-0.384647
11,0.110000,55,2.773926,-62.751953,406.546875,7.634766,7.670898,0.651764,-0.018868,0.018780,0.000000,-0.480173
11,0.110000,56,2.597656,-62.308594,406.546875,7.767090,7.511719,0.685944,-0.018477,0.019105,0.000000,-0.415697
11,0.110000,57,2.682983,-62.574219,406.890625,7.740723,7.591064,0.719757,-0.018656,0.019024,0.000000,-0.396604
11,0.110000,58,2.954102,-62.490234,407.609375,7.737061,7.639648,0.770508,-0.018743,0.018982,0.000000,-0.344646
11,0.110000,59,2.949829,-62.849609,407.609375,7.976807,7.753174,0.719238,-0.019021,0.019570,0.000000,-0.418502
12,0.120000,60,2.691040,-62.660156,404.765625,7.855469,7.743896,0.738007,-0.019132,0.019407,0.000000,-0.408569
12,0.120000,61,2.957764,-62.578125,406.546875,7.852783,7.867920,0.719879,-0.019353,0.019316,0.000000,-0.434067
12,0.120000,62,3.120850,-62.492188,406.890625,7.662109,7.381104,0.753967,-0.018140,0.018831,0.000000,-0.320889
12,0.120000,63,2.958374,-62.136719,407.609375,7.685547,7.791016,0.702240,-0.019114,0.018855,0.000000,-0.429656
12,0.120000,64,3.041382,-62.580078,407.250000,7.703125,7.643555,0.787781,-0.018769,0.018915,0.000000,-0.329239
13,0.130000,65,2.947266,-62.666016,409.031250,7.519531,7.562744,0.769714,-0.018489,0.018384,0.000000,-0.334761
13,0.130000,66,3.392944,-62.763672,408.671875,7.785645,7.656738,0.786926,-0.018736,0.019051,0.000000,-0.324353
13,0.130000,67,3.310913,-62.230469,407.953125,7.688965,7.690918,0.804382,-0.018852,0.018848,0.000000,-0.306412
13,0.130000,68,3.746948,-62.673828,405.828125,7.631348,7.672363,0.737427,-0.018905,0.018804,0.000000,-0.376991
13,0.130000,69,3.308716,-62.408203,407.968750,7.846191,7.690918,0.770264,-0.018852,0.019232,0.000000,-0.342605
14,0.140000,70,3.214233,-62.494141,407.609375,7.624756,7.574219,0.770538,-0.018582,0.018706,0.000000,-0.330605
14,0.140000,71,3.484375,-62.500000,408.312500,7.662598,7.736328,0.872375,-0.018947,0.018767,0.000000,-0.246427
14,0.140000,72,3.492188,-61.880859,409.015625,7.824951,7.811279,0.820770,-0.019098,0.019131,0.000000,-0.294205
14,0.140000,73,3.395752,-62.494141,406.546875,7.736816,7.733643,0.737000,-0.019023,0.019031,0.000000,-0.387188
14,0.140000,74,3.570801,-62.677734,409.031250,7.820068,7.663818,0.786743,-0.018737,0.019119,0.000000,-0.319351
15,0.150000,75,3.750610,-62.412109,408.312500,7.846680,7.708496,0.753021,-0.018879,0.019217,0.000000,-0.353175
15,0.150000,76,3.839111,-62.763672,406.203125,7.784912,7.864746,0.788330,-0.019362,0.019165,0.000000,-0.353299
15,0.150000,77,3.663086,-62.326172,406.890625,7.880615,7.705322,0.856171,-0.018937,0.019368,0.000000,-0.253159
15,0.150000,78,3.751465,-62.322266,407.250000,7.692627,7.709473,0.821808,-0.018931,0.018889,0.000000,-0.287126
15,0.150000,79,3.667358,-61.966797,407.250000,7.828125,7.705322,0.838928,-0.018920,0.019222,0.000000,-0.263013
16,0.160000,80,3.756714,-62.330078,408.671875,8.105957,7.859863,0.855011,-0.019233,0.019835,0.000000,-0.269251
16,0.160000,81,3.322632,-62.050781,407.250000,7.906982,7.994873,0.838776,-0.019631,0.019416,0.000000,-0.314855
16,0.160000,82,2.872559,-62.316406,406.890625,8.030762,7.863281,0.873138,-0.019325,0.019737,0.000000,-0.274449
16,0.160000,83,3.236938,-61.876953,409.359375,7.900146,8.104492,0.888641,-0.019798,0.019299,0.000000,-0.273929
16,0.160000,84,2.878784,-62.224609,407.937500,7.838623,8.052734,0.821320,-0.019740,0.019215,0.000000,-0.351685
17,0.170000,85,3.764893,-62.064453,408.671875,7.982910,8.011719,0.871979,-0.019604,0.019534,0.000000,-0.271208
17,0.170000,86,2.796021,-61.785156,409.000000,7.971924,8.048340,0.922943,-0.019678,0.019491,0.000000,-0.238373
17,0.170000,87,2.436279,-61.517578,410.437500,7.923828,7.843994,0.922241,-0.019111,0.019306,0.000000,-0.206405
17,0.170000,88,2.710327,-61.611328,411.109375,8.002441,8.195801,0.870544,-0.019936,0.019465,0.000000,-0.304970
17,0.170000,89,2.182495,-61.777344,409.359375,7.971191,8.326660,0.973755,-0.020341,0.019472,0.000000,-0.240342
18,0.180000,90,2.445557,-61.517578,407.937500,7.998047,8.110352,0.906525,-0.019881,0.019606,0.000000,-0.268581
18,0.180000,91,2.187134,-61.779297,408.296875,8.196777,8.403320,0.958832,-0.020581,0.020076,0.000000,-0.268765
18,0.180000,92,2.009399,-61.068359,409.000000,7.867920,8.167480,0.922913,-0.019969,0.019237,0.000000,-0.257931
18,0.180000,93,2.284668,-61.074219,410.765625,8.093262,8.442871,0.906250,-0.020554,0.019703,0.000000,-0.304054
18,0.180000,94,1.843750,-60.537109,407.937500,8.071289,8.312012,0.942047,-0.020376,0.019786,0.000000,-0.254959
19,0.190000,95,2.361816,-61.166016,409.000000,8.021484,8.144043,0.905853,-0.019912,0.019612,0.000000,-0.265769
19,0.190000,96,1.750427,-60.976562,409.703125,7.976807,8.308105,0.973541,-0.020278,0.019470,0.000000,-0.228883
19,0.190000,97,1.749207,-61.070312,409.000000,8.093262,8.346191,0.975525,-0.020406,0.019788,0.000000,-0.236083
19,0.190000,98,2.020996,-60.894531,407.593750,8.160645,8.433594,0.925171,-0.020691,0.020022,0.000000,-0.294345
19,0.190000,99,2.202515,-60.539062,409.703125,8.108887,8.553223,1.009094,-0.020877,0.019792,0.000000,-0.211165
20,0.200000,100,2.464111,-60.806641,408.281250,8.006348,8.413086,1.009949,-0.020606,0.019610,0.000000,-0.194718
20,0.200000,101,2.110718,-60.802734,408.640625,7.931885,8.474609,1.043884,-0.020739,0.019410,0.000000,-0.176106
20,0.200000,102,2.723755,-61.250000,408.281250,8.024414,8.424316,1.027039,-0.020634,0.019654,0.000000,-0.183237
20,0.200000,103,2.901245,-61.167969,406.875000,8.208984,8.469238,1.010742,-0.020815,0.020176,0.000000,-0.203955
20,0.200000,104,2.554932,-60.537109,405.453125,7.995361,8.417969,0.909332,-0.020762,0.019720,0.000000,-0.297150
21,0.210000,105,2.813965,-61.078125,406.875000,8.129883,8.465820,1.027771,-0.020807,0.019981,0.000000,-0.186851
21,0.210000,106,2.637573,-61.078125,408.640625,8.206055,8.533691,0.941589,-0.020883,0.020081,0.000000,-0.280946
21,0.210000,107,2.990967,-61.080078,407.937500,8.167969,8.434570,0.941986,-0.020676,0.020023,0.000000,-0.261027
21,0.210000,108,2.719849,-61.164062,407.937500,8.020996,8.310547,1.061340,-0.020372,0.019662,0.000000,-0.131222
21,0.210000,109,3.603638,-61.177734,408.281250,8.059082,8.193848,0.873749,-0.020069,0.019739,0.000000,-0.282903
22,0.220000,110,3.250244,-61.173828,408.281250,8.020996,8.180176,1.061279,-0.020036,0.019646,0.000000,-0.100524
22,0.220000,111,3.069336,-61.521484,409.000000,7.960938,8.210938,1.025269,-0.020076,0.019464,0.000000,-0.150072
22,0.220000,112,3.331177,-61.794922,408.640625,8.084473,8.221680,0.975861,-0.020120,0.019784,0.000000,-0.201524
22,0.220000,113,3.687622,-61.525391,407.937500,7.922607,8.312012,1.008606,-0.020376,0.019421,0.000000,-0.173399
22,0.220000,114,3.324097,-61.966797,409.000000,7.941162,8.069336,0.957062,-0.019729,0.019416,0.000000,-0.200967
23,0.230000,115,3.855469,-61.884766,409.000000,7.937500,8.166504,0.991150,-0.019967,0.019407,0.000000,-0.169680
23,0.230000,116,3.668457,-62.320312,409.718750,7.655029,8.045898,0.956604,-0.019638,0.018684,0.000000,-0.198678
23,0.230000,117,3.675415,-62.152344,408.640625,8.098633,8.084473,1.061096,-0.019784,0.019818,0.000000,-0.095674
23,0.230000,118,4.199951,-62.244141,410.437500,7.802490,7.877441,0.990417,-0.019193,0.019010,0.000000,-0.124380
23,0.230000,119,4.288818,-62.597656,409.359375,7.853760,8.109375,1.042053,-0.019810,0.019185,0.000000,-0.115718
24,0.240000,120,4.286133,-62.416016,410.093750,7.696533,8.032715,1.007507,-0.019588,0.018768,0.000000,-0.134626
24,0.240000,121,4.634277,-62.863281,410.437500,7.751709,8.047363,1.041443,-0.019607,0.018886,0.000000,-0.103579
24,0.240000,122,3.749146,-62.945312,408.671875,7.905762,7.898193,0.974365,-0.019326,0.019345,0.000000,-0.169620
24,0.240000,123,4.458984,-62.337891,411.156250,7.768555,7.811768,0.990082,-0.019000,0.018894,0.000000,-0.110058
24,0.240000,124,4.098877,-63.306641,411.859375,7.845703,7.949463,1.057800,-0.019301,0.019049,0.000000,-0.086025
25,0.250000,125,4.008301,-63.480469,410.796875,7.852295,7.984863,1.058350,-0.019437,0.019115,0.000000,-0.098934
25,0.250000,126,3.478394,-63.033203,410.781250,7.759277,7.849365,1.024414,-0.019108,0.018889,0.000000,-0.114345
25,0.250000,127,4.276367,-62.869141,412.203125,7.752686,7.842773,1.074646,-0.019026,0.018808,0.000000,-0.041103
25,0.250000,128,3.297729,-63.386719,412.203125,7.811768,7.765869,1.108826,-0.018840,0.018951,0.000000,-0.022878
25,0.250000,129,3.833374,-62.953125,412.921875,7.794189,7.900146,1.074280,-0.019132,0.018876,0.000000,-0.057801
26,0.260000,130,3.833008,-63.394531,412.562500,7.961914,7.976807,1.108459,-0.019335,0.019299,0.000000,-0.043288
