Format Version,1.0,
Take Name,230626_Group7_trial2_001,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 16:59:34 +0900,
Total Frames In Take,339,
Total Exported Frames,3390,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
0,0.000000,0,-0.006858,-0.124996
0,0.000000,1,-0.001734,-0.043627
0,0.000000,2,-0.001310,-0.007498
0,0.000000,3,-0.004596,0.010145
0,0.000000,4,-0.007385,0.003295
0,0.000000,5,-0.004121,-0.024245
0,0.000000,6,-0.027250,-0.035236
0,0.000000,7,-0.060021,-0.047945
0,0.000000,8,-0.002863,-0.059260
0,0.000000,9,0.061708,-0.050813
1,0.010000,10,0.093776,-0.047805
1,0.010000,11,0.057022,-0.056265
1,0.010000,12,0.016398,-0.072526
1,0.010000,13,-0.003419,-0.095339
1,0.010000,14,-0.030220,-0.148203
1,0.010000,15,-0.040964,-0.141861
1,0.010000,16,-0.032878,-0.045798
1,0.010000,17,-0.015360,0.021213
1,0.010000,18,-0.007195,-0.004040
1,0.010000,19,0.002270,-0.050967
2,0.020000,20,-0.003641,-0.059011
2,0.020000,21,-0.019723,-0.053346
2,0.020000,22,-0.034390,-0.052762
2,0.020000,23,-0.042058,-0.062705
2,0.020000,24,-0.023876,-0.065480
2,0.020000,25,0.007919,-0.066159
2,0.020000,26,0.025140,-0.067932
2,0.020000,27,0.028630,-0.069803
2,0.020000,28,0.043870,-0.066004
2,0.020000,29,0.073831,-0.061791
3,0.030000,30,0.053017,-0.056066
3,0.030000,31,0.029413,-0.026769
3,0.030000,32,0.017031,-0.016791
3,0.030000,33,0.008934,-0.038443
3,0.030000,34,0.009586,-0.053672
3,0.030000,35,0.009411,-0.059121
3,0.030000,36,0.004157,-0.056304
3,0.030000,37,-0.007327,-0.060448
3,0.030000,38,-0.045729,-0.056750
3,0.030000,39,-0.030874,-0.059261
4,0.040000,40,0.011714,-0.055318
4,0.040000,41,0.039716,-0.058029
4,0.040000,42,0.011487,-0.059462
4,0.040000,43,-0.017069,-0.055777
4,0.040000,44,-0.029534,-0.059353
4,0.040000,45,-0.036197,-0.069366
4,0.040000,46,-0.031487,-0.070537
4,0.040000,47,-0.016793,-0.058274
4,0.040000,48,0.003557,-0.044286
4,0.040000,49,-0.006982,-0.050239
5,0.050000,50,-0.016844,-0.049909
