Format Version,1.23,Take Name,230626_Group7_trial3_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-06-26 05.00.34.221 오후,Capture Start Frame,549708,Total Frames in Take,389,Total Exported Frames,389,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Skeleton:LANK,Skeleton:LANK,Skeleton:LANK,Skeleton:LASI,Skeleton:LASI,Skeleton:LASI,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTOE,Skeleton:LTOE,Skeleton:LTOE,Skeleton:RANK,Skeleton:RANK,Skeleton:RANK,Skeleton:RASI,Skeleton:RASI,Skeleton:RASI,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTOE,Skeleton:RTOE,Skeleton:RTOE
,ID,"86A95D6413F711EEAF36E19734FCBCA0","86A95D6413F711EEAF36E19734FCBCA0","86A95D6413F711EEAF36E19734FCBCA0","86A95D6B13F711EEAF36E19734FCBCA0","86A95D6B13F711EEAF36E19734FCBCA0","86A95D6B13F711EEAF36E19734FCBCA0","86A95D6113F711EEAF36E19734FCBCA0","86A95D6113F711EEAF36E19734FCBCA0","86A95D6113F711EEAF36E19734FCBCA0","86A95D6513F711EEAF36E19734FCBCA0","86A95D6513F711EEAF36E19734FCBCA0","86A95D6513F711EEAF36E19734FCBCA0","86A95D6813F711EEAF36E19734FCBCA0","86A95D6813F711EEAF36E19734FCBCA0","86A95D6813F711EEAF36E19734FCBCA0","86A95D6613F711EEAF36E19734FCBCA0","86A95D6613F711EEAF36E19734FCBCA0","86A95D6613F711EEAF36E19734FCBCA0","86A95D6713F711EEAF36E19734FCBCA0","86A95D6713F711EEAF36E19734FCBCA0","86A95D6713F711EEAF36E19734FCBCA0","86A95D6013F711EEAF36E19734FCBCA0","86A95D6013F711EEAF36E19734FCBCA0","86A95D6013F711EEAF36E19734FCBCA0","86A95D6313F711EEAF36E19734FCBCA0","86A95D6313F711EEAF36E19734FCBCA0","86A95D6313F711EEAF36E19734FCBCA0","86A95D6A13F711EEAF36E19734FCBCA0","86A95D6A13F711EEAF36E19734FCBCA0","86A95D6A13F711EEAF36E19734FCBCA0","86A95D6213F711EEAF36E19734FCBCA0","86A95D6213F711EEAF36E19734FCBCA0","86A95D6213F711EEAF36E19734FCBCA0","86A95D5E13F711EEAF36E19734FCBCA0","86A95D5E13F711EEAF36E19734FCBCA0","86A95D5E13F711EEAF36E19734FCBCA0","86A95D6913F711EEAF36E19734FCBCA0","86A95D6913F711EEAF36E19734FCBCA0","86A95D6913F711EEAF36E19734FCBCA0","86A95D5C13F711EEAF36E19734FCBCA0","86A95D5C13F711EEAF36E19734FCBCA0","86A95D5C13F711EEAF36E19734FCBCA0","86A95D5D13F711EEAF36E19734FCBCA0","86A95D5D13F711EEAF36E19734FCBCA0","86A95D5D13F711EEAF36E19734FCBCA0","86A95D5F13F711EEAF36E19734FCBCA0","86A95D5F13F711EEAF36E19734FCBCA0","86A95D5F13F711EEAF36E19734FCBCA0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.338764,0.085893,0.750693,0.173197,0.980199,0.644976,0.367055,0.081643,0.689968,0.287485,0.512705,0.701488,0.354385,0.983676,0.546935,0.280468,0.591214,0.692823,0.310640,0.426418,0.716392,0.200172,0.051691,0.777792,0.348026,0.077631,0.271173,0.160216,0.969135,0.369267,0.375457,0.079403,0.330238,0.275717,0.513603,0.298384,0.353987,0.980755,0.440061,0.262533,0.615347,0.297520,0.308608,0.378014,0.274626,0.188435,0.040917,0.249236
1,0.010000,0.338758,0.085886,0.750677,0.172861,0.980111,0.644991,0.367063,0.081655,0.689974,0.287380,0.512709,0.701481,0.354132,0.983702,0.546916,0.280343,0.591200,0.692816,0.310556,0.426415,0.716375,0.200162,0.051684,0.777799,0.348013,0.077637,0.271181,0.159910,0.969074,0.369306,0.375483,0.079541,0.330286,0.275561,0.513585,0.298399,0.353743,0.980803,0.439980,0.262375,0.615342,0.297513,0.308457,0.378015,0.274672,0.188418,0.040915,0.249227
2,0.020000,0.338738,0.085904,0.750680,0.172566,0.980097,0.644994,0.367040,0.081671,0.689944,0.287239,0.512688,0.701472,0.353910,0.983714,0.546918,0.280205,0.591176,0.692807,0.310478,0.426426,0.716356,0.200171,0.051696,0.777796,0.348002,0.077647,0.271185,0.159709,0.969008,0.369329,0.375473,0.079575,0.330318,0.275405,0.513598,0.298475,0.353527,0.980825,0.439954,0.262212,0.615328,0.297519,0.308376,0.378032,0.274690,0.188424,0.040916,0.249209
3,0.030000,0.338716,0.085913,0.750663,0.172324,0.980036,0.644987,0.367008,0.081666,0.689938,0.287089,0.512672,0.701473,0.353692,0.983700,0.546908,0.280043,0.591180,0.692820,0.310368,0.426401,0.716349,0.200179,0.051680,0.777799,0.348000,0.077629,0.271188,0.159748,0.968845,0.369310,0.375473,0.079579,0.330324,0.275299,0.513588,0.298481,0.353294,0.980860,0.439882,0.262084,0.615303,0.297528,0.308314,0.378031,0.274698,0.188414,0.040913,0.249209
4,0.040000,0.338709,0.085910,0.750664,0.172077,0.979999,0.644977,0.366993,0.081690,0.689928,0.286933,0.512670,0.701475,0.353709,0.983827,0.547024,0.279898,0.591182,0.692814,0.310271,0.426409,0.716338,0.200175,0.051690,0.777795,0.347995,0.077653,0.271185,0.159684,0.968823,0.369332,0.375462,0.079583,0.330313,0.275197,0.513579,0.298498,0.353082,0.980883,0.439816,0.261927,0.615319,0.297543,0.308265,0.378034,0.274715,0.188418,0.040909,0.249213
5,0.050000,0.338698,0.085933,0.750667,0.171860,0.979931,0.644979,0.366965,0.081704,0.689934,0.286782,0.512677,0.701488,0.353282,0.983703,0.546921,0.279727,0.591201,0.692836,0.310164,0.426410,0.716339,0.200163,0.051693,0.777803,0.348004,0.077668,0.271187,0.159339,0.968922,0.369393,0.375467,0.079583,0.330310,0.275077,0.513551,0.298578,0.352541,0.980455,0.439959,0.261790,0.615313,0.297561,0.308199,0.378044,0.274734,0.188424,0.040922,0.249225
