Format Version,1.23,Take Name,230626_Group7_trial2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-06-26 04.59.24.660 오후,Capture Start Frame,542752,Total Frames in Take,424,Total Exported Frames,424,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
94,0.940000,0.338083,0.082799,0.755707,0.215255,0.984018,0.679935,0.369800,0.081129,0.696431,0.294703,0.512271,0.731394,0.404579,0.980270,0.590647,0.295091,0.591968,0.726797,0.315485,0.424667,0.743814,0.199318,0.052322,0.771781,0.353711,0.077301,0.272121,0.212285,0.968584,0.405577,0.378514,0.076728,0.331612,0.305181,0.515184,0.320863,0.404590,0.975890,0.483005,0.301276,0.616179,0.324566,0.332021,0.379237,0.290516,0.192246,0.041604,0.246826,,,
95,0.950000,0.338133,0.082826,0.755654,0.215192,0.983970,0.679411,0.369823,0.081107,0.696385,0.294856,0.512275,0.731041,0.403858,0.980072,0.590202,0.295190,0.592003,0.726379,0.315525,0.424688,0.743506,0.199323,0.052305,0.771804,0.353727,0.077275,0.272083,0.212003,0.968736,0.405176,0.378513,0.076727,0.331572,0.305105,0.515219,0.320469,0.404467,0.975958,0.482478,0.301108,0.616229,0.324110,0.331966,0.379219,0.290260,0.192232,0.041592,0.246826,,,
96,0.960000,0.338155,0.082841,0.755603,0.215004,0.984006,0.678854,0.369835,0.081090,0.696319,0.294967,0.512282,0.730712,0.403697,0.980071,0.589687,0.295210,0.592002,0.725984,0.315615,0.424689,0.743194,0.199320,0.052293,0.771837,0.353721,0.077254,0.272066,0.211917,0.968879,0.404725,0.378514,0.076741,0.331546,0.304931,0.515229,0.320091,0.404349,0.975983,0.481915,0.300926,0.616271,0.323679,0.331859,0.379203,0.289995,0.192242,0.041601,0.246817,,,
97,0.970000,0.338195,0.082863,0.755548,0.214847,0.983983,0.678301,0.369823,0.081092,0.696224,0.295031,0.512282,0.730417,0.403582,0.980037,0.589230,0.295267,0.592000,0.725605,0.315737,0.424697,0.742845,0.199333,0.052267,0.771867,0.353733,0.077243,0.272052,0.211778,0.968999,0.404334,0.378524,0.076748,0.331540,0.304740,0.515254,0.319731,0.404239,0.975998,0.481440,0.300756,0.616315,0.323294,0.331714,0.379201,0.289756,0.192235,0.041598,0.246822,,,
98,0.980000,0.338231,0.082902,0.755493,0.214709,0.983963,0.677944,0.369844,0.081102,0.696144,0.295105,0.512285,0.730152,0.403392,0.979990,0.588731,0.295301,0.592010,0.725230,0.315815,0.424719,0.742523,0.199323,0.052242,0.771896,0.353709,0.077218,0.272029,0.211776,0.969087,0.403831,0.378501,0.076775,0.331527,0.304526,0.515287,0.319372,0.404145,0.975991,0.480973,0.300559,0.616351,0.322956,0.331568,0.379191,0.289528,0.192167,0.041584,0.246791,,,
99,0.990000,0.338278,0.082931,0.755445,0.214620,0.983922,0.677654,0.369842,0.081100,0.696070,0.295161,0.512295,0.729907,0.403274,0.979936,0.588407,0.295379,0.592069,0.724975,0.315884,0.424736,0.742261,0.199330,0.052237,0.771918,0.353710,0.077217,0.272010,0.211795,0.969078,0.403339,0.378485,0.076807,0.331517,0.304310,0.515304,0.319086,0.404000,0.975980,0.480582,0.300311,0.616378,0.322599,0.331387,0.379183,0.289322,0.192153,0.041591,0.246786,,,
100,1.000000,0.338289,0.082943,0.755384,0.214551,0.983864,0.677407,0.369833,0.081104,0.696015,0.295183,0.512292,0.729697,0.403131,0.979900,0.588063,0.295407,0.592058,0.724712,0.315908,0.424722,0.742004,0.199306,0.052211,0.771939,0.353676,0.077210,0.271992,0.211693,0.969115,0.402949,0.378461,0.076825,0.331491,0.304111,0.515337,0.318788,0.403810,0.975951,0.480268,0.300066,0.616391,0.322252,0.331220,0.379175,0.289147,0.192131,0.041578,0.246774,,,
101,1.010000,0.338312,0.082960,0.755344,0.214481,0.983778,0.677190,0.369844,0.081094,0.695970,0.295202,0.512289,0.729483,0.402917,0.979801,0.587669,0.295452,0.592087,0.724455,0.315920,0.424728,0.741817,0.199284,0.052196,0.771954,0.353667,0.077193,0.271986,0.211494,0.969190,0.402635,0.378451,0.076843,0.331487,0.303926,0.515344,0.318576,0.403629,0.975936,0.479924,0.299839,0.616405,0.321963,0.331064,0.379153,0.288997,0.192127,0.041569,0.246778,,,
102,1.020000,0.338327,0.082953,0.755304,0.214442,0.983711,0.676970,0.369840,0.081083,0.695955,0.295237,0.512316,0.729273,0.402771,0.979774,0.587352,0.295448,0.592088,0.724245,0.315962,0.424751,0.741654,0.199281,0.052183,0.771950,0.353642,0.077189,0.271988,0.211348,0.969205,0.402376,0.378443,0.076846,0.331476,0.303682,0.515226,0.318385,0.403465,0.975930,0.479627,0.299650,0.616441,0.321725,0.330906,0.379155,0.288874,0.192122,0.041555,0.246788,,,
103,1.030000,0.338337,0.082966,0.755293,0.214382,0.983648,0.676746,0.369861,0.081078,0.695946,0.295233,0.512311,0.729103,0.402631,0.979750,0.587040,0.295439,0.592053,0.724056,0.315977,0.424758,0.741498,0.199277,0.052175,0.771974,0.353626,0.077191,0.271983,0.211419,0.969109,0.401970,0.378435,0.076854,0.331485,0.303560,0.515208,0.318226,0.403330,0.975919,0.479317,0.299463,0.616427,0.321576,0.330790,0.379125,0.288791,0.192104,0.041548,0.246790,,,
104,1.040000,0.338343,0.082986,0.755290,0.214485,0.983560,0.676434,0.369895,0.081079,0.695942,0.295248,0.512317,0.728986,0.402531,0.979757,0.586772,0.295436,0.592085,0.723905,0.315990,0.424766,0.741360,0.199266,0.052177,0.771968,0.353637,0.077185,0.271987,0.211195,0.969099,0.401804,0.378443,0.076862,0.331481,0.303449,0.515221,0.318105,0.403193,0.975960,0.479031,0.299298,0.616452,0.321427,0.330702,0.379112,0.288723,0.192105,0.041543,0.246792,,,
105,1.050000,0.338345,0.083002,0.755284,0.214371,0.983490,0.676234,0.369906,0.081088,0.695946,0.295204,0.512321,0.728823,0.402407,0.979775,0.586502,0.295437,0.592104,0.723765,0.315995,0.424821,0.741246,0.199272,0.052168,0.771960,0.353639,0.077177,0.271990,0.210992,0.969090,0.401639,0.378441,0.076873,0.331488,0.303318,0.515231,0.318004,0.403147,0.976027,0.478732,0.299162,0.616459,0.321309,0.330619,0.379135,0.288647,0.192101,0.041548,0.246787,,,
106,1.060000,0.338366,0.083007,0.755269,0.214315,0.983477,0.676058,0.369932,0.081084,0.695972,0.295183,0.512325,0.728742,0.402329,0.979771,0.586295,0.295414,0.592101,0.723649,0.315993,0.424810,0.741182,0.199273,0.052162,0.771954,0.353635,0.077185,0.271976,0.211525,0.968907,0.401350,0.378435,0.076882,0.331476,0.303217,0.515242,0.317913,0.403039,0.976055,0.478494,0.299039,0.616462,0.321201,0.330525,0.379141,0.288576,0.192104,0.041561,0.246807,,,
107,1.070000,0.338391,0.083019,0.755258,0.214252,0.983456,0.675921,0.369967,0.081081,0.695978,0.295113,0.512315,0.728640,0.402220,0.979779,0.586075,0.295361,0.592067,0.723579,0.315972,0.424816,0.741127,0.199279,0.052143,0.771942,0.353630,0.077181,0.271977,0.211524,0.968690,0.401153,0.378422,0.076885,0.331465,0.303101,0.515226,0.317812,0.402969,0.976081,0.478285,0.298895,0.616458,0.321103,0.330405,0.379149,0.288491,0.192109,0.041547,0.246801,,,
108,1.080000,0.338407,0.083011,0.755264,0.214238,0.983421,0.675847,0.369991,0.081073,0.695991,0.295069,0.512296,0.728629,0.402137,0.979830,0.585928,0.295286,0.592066,0.723539,0.315936,0.424816,0.741091,0.199276,0.052135,0.771944,0.353618,0.077193,0.271982,0.210858,0.968709,0.401139,0.378409,0.076885,0.331466,0.302898,0.515194,0.317744,0.402839,0.976109,0.478134,0.298741,0.616459,0.320995,0.330261,0.379162,0.288406,0.192100,0.041550,0.246815,,,
109,1.090000,0.338422,0.083005,0.755262,0.213994,0.983513,0.675702,0.369990,0.081069,0.695992,0.295020,0.512282,0.728639,0.402039,0.979855,0.585828,0.295257,0.592048,0.723561,0.315893,0.424808,0.741091,0.199277,0.052129,0.771941,0.353582,0.077184,0.271978,0.210223,0.968834,0.401195,0.378367,0.076907,0.331474,0.302636,0.515101,0.317654,0.402717,0.976153,0.478038,0.298533,0.616453,0.320887,0.330116,0.379154,0.288318,0.192090,0.041548,0.246816,,,
110,1.100000,0.338437,0.083002,0.755261,0.213469,0.983584,0.675508,0.370010,0.081052,0.696028,0.294954,0.512278,0.728683,0.401935,0.979882,0.585725,0.295223,0.592040,0.723591,0.315806,0.424801,0.741109,0.199257,0.052117,0.771956,0.353570,0.077198,0.271980,0.209848,0.968945,0.401264,0.378362,0.076923,0.331474,0.302420,0.515065,0.317603,0.402559,0.976189,0.477968,0.298370,0.616412,0.320805,0.329903,0.379123,0.288318,0.192071,0.041546,0.246823,,,
111,1.110000,0.338448,0.082996,0.755280,0.214118,0.983097,0.675778,0.370016,0.081059,0.696041,0.294897,0.512258,0.728735,0.401868,0.979930,0.585674,0.295143,0.592049,0.723649,0.315743,0.424785,0.741120,0.199250,0.052110,0.771963,0.353551,0.077211,0.272010,0.209706,0.968936,0.401259,0.378339,0.076949,0.331486,0.302236,0.515053,0.317560,0.402426,0.976250,0.477946,0.298209,0.616422,0.320761,0.329752,0.379115,0.288268,0.192071,0.041561,0.246841,,,
112,1.120000,0.338447,0.082989,0.755280,0.214058,0.983041,0.675780,0.370023,0.081057,0.696080,0.294814,0.512229,0.728810,0.401857,0.980003,0.585659,0.295108,0.592039,0.723709,0.315637,0.424785,0.741160,0.199239,0.052098,0.771983,0.353533,0.077226,0.272003,0.209568,0.968940,0.401272,0.378319,0.076969,0.331486,0.301975,0.515050,0.317599,0.402302,0.976284,0.477922,0.298057,0.616403,0.320755,0.329625,0.379112,0.288247,0.192048,0.041556,0.246845,,,
113,1.130000,0.338451,0.082971,0.755287,0.214034,0.982990,0.675794,0.370023,0.081058,0.696071,0.294774,0.512215,0.728856,0.401783,0.980009,0.585612,0.295079,0.592011,0.723754,0.315541,0.424776,0.741216,0.199221,0.052088,0.771988,0.353500,0.077231,0.272008,0.209451,0.968906,0.401284,0.378304,0.076977,0.331497,0.301841,0.515036,0.317581,0.402195,0.976275,0.477895,0.297830,0.616273,0.320773,0.329557,0.379148,0.288189,0.192047,0.041551,0.246864,,,
114,1.140000,0.338447,0.082960,0.755297,0.213990,0.982942,0.675845,0.370022,0.081054,0.696077,0.294815,0.512200,0.728935,0.401754,0.980037,0.585609,0.295118,0.592007,0.723790,0.315490,0.424746,0.741250,0.199202,0.052066,0.772002,0.353500,0.077231,0.272026,0.209339,0.968864,0.401312,0.378288,0.076972,0.331510,0.301740,0.515010,0.317578,0.402099,0.976322,0.477845,0.297725,0.616258,0.320790,0.329488,0.379114,0.288180,0.192051,0.041545,0.246871,,,
115,1.150000,0.338469,0.082968,0.755282,0.213996,0.982907,0.675910,0.370052,0.081043,0.696076,0.294858,0.512185,0.728983,0.401743,0.980079,0.585630,0.295172,0.592023,0.723823,0.315517,0.424741,0.741263,0.199202,0.052073,0.772014,0.353508,0.077242,0.272030,0.209266,0.968813,0.401358,0.378294,0.076993,0.331532,0.301678,0.515013,0.317570,0.402014,0.976387,0.477850,0.297656,0.616243,0.320808,0.329387,0.379088,0.288235,0.192051,0.041552,0.246871,,,
116,1.160000,0.338521,0.082966,0.755278,0.215452,0.981946,0.676487,0.370075,0.081033,0.696050,0.294935,0.512201,0.729052,0.401753,0.980156,0.585647,0.295263,0.592039,0.723886,0.315592,0.424731,0.741274,0.199211,0.052077,0.772014,0.353508,0.077254,0.272039,0.209486,0.968461,0.401166,0.378288,0.076982,0.331541,0.301611,0.515020,0.317572,0.401930,0.976454,0.477798,0.297600,0.616278,0.320832,0.329398,0.379131,0.288191,0.192055,0.041554,0.246873,,,
117,1.170000,0.338564,0.082951,0.755274,0.214254,0.982640,0.676244,0.370119,0.081030,0.696066,0.295033,0.512202,0.729151,0.401752,0.980236,0.585670,0.295294,0.592055,0.723961,0.315699,0.424726,0.741266,0.199217,0.052057,0.772020,0.353518,0.077258,0.272048,0.209132,0.968708,0.401512,0.378286,0.076991,0.331555,0.301573,0.515029,0.317572,0.401876,0.976598,0.477803,0.297552,0.616303,0.320865,0.329378,0.379134,0.288196,0.192049,0.041552,0.246878,,,
118,1.180000,0.338635,0.082942,0.755295,0.214082,0.982723,0.676164,0.370250,0.081168,0.696076,0.295062,0.512204,0.729256,0.401753,0.980335,0.585667,0.295346,0.592090,0.724056,0.315712,0.424711,0.741325,0.199223,0.052053,0.772021,0.353516,0.077272,0.272071,0.209024,0.968696,0.401661,0.378280,0.077011,0.331579,0.301520,0.515019,0.317572,0.401807,0.976700,0.477779,0.297501,0.616319,0.320907,0.329305,0.379142,0.288207,0.192063,0.041553,0.246869,,,
119,1.190000,0.338645,0.082929,0.755300,0.213895,0.982771,0.675903,0.370194,0.081032,0.696105,0.295030,0.512179,0.729406,0.401838,0.980454,0.585718,0.295356,0.592131,0.724199,0.315641,0.424695,0.741432,0.199232,0.052040,0.772048,0.353489,0.077282,0.272077,0.208990,0.968641,0.401732,0.378262,0.077023,0.331591,0.301409,0.515043,0.317578,0.401807,0.976833,0.477792,0.297434,0.616300,0.320922,0.329213,0.379124,0.288207,0.192057,0.041541,0.246882,,,
120,1.200000,0.338666,0.082910,0.755311,0.214160,0.982634,0.676344,0.370189,0.081022,0.696137,0.294938,0.512147,0.729563,0.401838,0.980508,0.585729,0.295265,0.592109,0.724328,0.315506,0.424687,0.741547,0.199213,0.052024,0.772074,0.353477,0.077280,0.272088,0.208956,0.968514,0.401771,0.378225,0.077031,0.331599,0.301256,0.515005,0.317573,0.401803,0.976905,0.477786,0.297326,0.616255,0.320940,0.329098,0.379129,0.288196,0.192017,0.041553,0.246890,,,
121,1.210000,0.338644,0.082905,0.755329,0.214287,0.982469,0.676519,0.370286,0.081169,0.696140,0.294811,0.512117,0.729727,0.401890,0.980570,0.585813,0.295207,0.592071,0.724508,0.315324,0.424661,0.741656,0.199202,0.052025,0.772076,0.353474,0.077287,0.272098,0.208903,0.968408,0.402149,0.378212,0.077022,0.331621,0.301127,0.514972,0.317561,0.401813,0.976964,0.477801,0.297256,0.616224,0.320926,0.328964,0.379120,0.288166,0.192026,0.041538,0.246899,,,
122,1.220000,0.338617,0.082916,0.755337,0.214207,0.982769,0.676340,0.370173,0.081073,0.696150,0.294602,0.512071,0.729884,0.401978,0.980625,0.585864,0.295027,0.591989,0.724667,0.315105,0.424638,0.741754,0.199178,0.052010,0.772079,0.353447,0.077315,0.272109,0.208909,0.968528,0.402228,0.378189,0.077051,0.331637,0.300994,0.514979,0.317512,0.401835,0.977011,0.477872,0.297203,0.616216,0.320922,0.328857,0.379124,0.288161,0.192009,0.041542,0.246905,,,
123,1.230000,0.338600,0.082922,0.755336,0.214282,0.982744,0.676380,0.370116,0.081100,0.696118,0.294403,0.512028,0.730008,0.402098,0.980681,0.585937,0.294891,0.591907,0.724814,0.314909,0.424621,0.741832,0.199143,0.052007,0.772081,0.353419,0.077308,0.272107,0.208944,0.968485,0.402333,0.378200,0.077067,0.331641,0.300896,0.514973,0.317504,0.401954,0.977069,0.477894,0.297039,0.616310,0.321034,0.328734,0.379120,0.288103,0.192000,0.041543,0.246900,,,
124,1.240000,0.338587,0.082920,0.755315,0.214322,0.982682,0.676434,0.370081,0.081113,0.696078,0.294175,0.511960,0.730141,0.402198,0.980718,0.586012,0.294730,0.591833,0.724945,0.314712,0.424596,0.741879,0.199126,0.052006,0.772069,0.353418,0.077326,0.272135,0.208974,0.968385,0.402403,0.378198,0.077051,0.331657,0.300786,0.514954,0.317490,0.402002,0.977104,0.477973,0.296976,0.616279,0.321048,0.328553,0.379068,0.288054,0.192000,0.041532,0.246908,,,
125,1.250000,0.338540,0.082949,0.755289,0.214375,0.982630,0.676484,0.370026,0.081160,0.696020,0.293829,0.511881,0.730226,0.402291,0.980803,0.586086,0.294577,0.591784,0.725027,0.314551,0.424570,0.741910,0.199106,0.051998,0.772053,0.353406,0.077325,0.272129,0.209067,0.968162,0.402659,0.378178,0.077078,0.331659,0.300658,0.514972,0.317445,0.402115,0.977175,0.478040,0.296911,0.616297,0.321024,0.328354,0.379073,0.287989,0.191975,0.041533,0.246911,,,
126,1.260000,0.338519,0.082967,0.755242,0.214486,0.982551,0.676536,0.369993,0.081188,0.695962,0.293554,0.511818,0.730337,0.402446,0.980875,0.586171,0.294432,0.591739,0.725151,0.314349,0.424541,0.741944,0.199103,0.051996,0.772023,0.353394,0.077328,0.272133,0.209174,0.968114,0.402747,0.378165,0.077092,0.331669,0.300524,0.514983,0.317406,0.402229,0.977269,0.478143,0.296857,0.616284,0.321008,0.328091,0.378934,0.287921,0.191967,0.041528,0.246899,,,
127,1.270000,0.338482,0.082966,0.755197,0.214620,0.982296,0.676809,0.369951,0.081222,0.695880,0.293191,0.511738,0.730449,0.402597,0.980994,0.586272,0.294248,0.591685,0.725306,0.314054,0.424483,0.742021,0.199098,0.052004,0.771987,0.353386,0.077312,0.272127,0.209359,0.967969,0.402876,0.378143,0.077090,0.331666,0.300403,0.514950,0.317341,0.402370,0.977377,0.478184,0.296813,0.616271,0.320969,0.327912,0.378888,0.287800,0.191937,0.041515,0.246872,,,
128,1.280000,0.338421,0.083000,0.755165,0.214883,0.982413,0.676798,0.369880,0.081292,0.695798,0.292807,0.511664,0.730609,0.402820,0.981173,0.586415,0.293973,0.591578,0.725528,0.313600,0.424422,0.742195,0.199075,0.052003,0.771943,0.353378,0.077316,0.272113,0.209537,0.967879,0.402976,0.378141,0.077104,0.331651,0.300250,0.514946,0.317234,0.402518,0.977508,0.478261,0.296768,0.616249,0.320919,0.327755,0.378858,0.287704,0.191908,0.041508,0.246872,,,
129,1.290000,0.338335,0.083032,0.755138,0.215182,0.982418,0.676876,0.369787,0.081359,0.695762,0.292314,0.511576,0.730839,0.403103,0.981348,0.586506,0.293674,0.591464,0.725842,0.313027,0.424344,0.742466,0.199046,0.052007,0.771902,0.353382,0.077300,0.272099,0.209753,0.967771,0.403118,0.378154,0.077117,0.331641,0.300124,0.514935,0.317149,0.402825,0.977692,0.478266,0.296746,0.616257,0.320870,0.327640,0.378841,0.287614,0.191906,0.041510,0.246867,,,
130,1.300000,0.338230,0.083052,0.755141,0.215464,0.982316,0.676979,0.369686,0.081439,0.695716,0.291712,0.511474,0.731161,0.403505,0.981582,0.586676,0.293362,0.591353,0.726211,0.312409,0.424301,0.742820,0.198985,0.052007,0.771851,0.353421,0.077273,0.272062,0.209997,0.967648,0.403281,0.378156,0.077109,0.331615,0.300055,0.514921,0.317043,0.403011,0.977915,0.478365,0.296777,0.616242,0.320832,0.327550,0.378861,0.287440,0.191913,0.041492,0.246842,,,
131,1.310000,0.338129,0.083067,0.755124,0.215805,0.982212,0.677104,0.369585,0.081492,0.695685,0.290955,0.511298,0.731584,0.403881,0.981803,0.586788,0.293009,0.591187,0.726631,0.311814,0.424255,0.743132,0.198943,0.052013,0.771816,0.353419,0.077264,0.272021,0.210394,0.967434,0.403706,0.378170,0.077116,0.331579,0.299976,0.514912,0.316966,0.403273,0.978142,0.478508,0.296822,0.616226,0.320797,0.327422,0.378841,0.287334,0.191901,0.041487,0.246817,,,
132,1.320000,0.338057,0.083065,0.755138,0.216265,0.982312,0.677310,0.369501,0.081539,0.695667,0.290401,0.511207,0.732091,0.404384,0.981980,0.587000,0.292667,0.591012,0.727104,0.311188,0.424104,0.743495,0.198936,0.052015,0.771787,0.353433,0.077256,0.271980,0.210535,0.967588,0.403404,0.378180,0.077131,0.331541,0.299875,0.514908,0.316868,0.403541,0.978373,0.478642,0.296915,0.616203,0.320788,0.327322,0.378829,0.287241,0.191898,0.041474,0.246797,,,
133,1.330000,0.337950,0.083248,0.755265,0.216772,0.982190,0.677548,0.369382,0.081511,0.695645,0.289928,0.511121,0.732574,0.404813,0.982113,0.587206,0.292420,0.590855,0.727626,0.310534,0.423936,0.743965,0.198919,0.052001,0.771775,0.353420,0.077237,0.271940,0.210910,0.967498,0.403873,0.378188,0.077146,0.331507,0.299792,0.514878,0.316799,0.403942,0.978619,0.478803,0.297080,0.616094,0.320695,0.327174,0.378821,0.287164,0.191865,0.041445,0.246806,,,
134,1.340000,0.337914,0.083244,0.755317,0.217266,0.981999,0.677759,0.369323,0.081562,0.695697,0.289417,0.511035,0.733092,0.405263,0.982221,0.587479,0.292207,0.590739,0.728207,0.310052,0.423858,0.744453,0.198910,0.052006,0.771775,0.353397,0.077233,0.271926,0.211271,0.967410,0.404246,0.378172,0.077171,0.331497,0.299694,0.514875,0.316776,0.404353,0.978730,0.479072,0.297186,0.616086,0.320705,0.327011,0.378806,0.287092,0.191858,0.041438,0.246805,,,
135,1.350000,0.337875,0.083221,0.755365,0.217754,0.981847,0.678313,0.369263,0.081616,0.695727,0.288788,0.510875,0.733685,0.405734,0.982367,0.587791,0.291966,0.590582,0.728760,0.309596,0.423804,0.744874,0.198908,0.052003,0.771795,0.353398,0.077245,0.271929,0.211701,0.967179,0.404490,0.378150,0.077178,0.331485,0.299625,0.514850,0.316797,0.404797,0.978870,0.479355,0.297270,0.616070,0.320802,0.326878,0.378798,0.287058,0.191832,0.041431,0.246814,,,
136,1.360000,0.337826,0.083200,0.755380,0.218306,0.981604,0.678648,0.369199,0.081673,0.695738,0.288225,0.510717,0.734253,0.406263,0.982481,0.588094,0.291613,0.590398,0.729447,0.309008,0.423731,0.745407,0.198901,0.051988,0.771782,0.353365,0.077275,0.271942,0.212154,0.967095,0.404903,0.378152,0.077189,0.331483,0.299581,0.514853,0.316861,0.405346,0.979100,0.479615,0.297353,0.616042,0.320916,0.326790,0.378800,0.287082,0.191821,0.041443,0.246826,,,
137,1.370000,0.337769,0.083162,0.755391,0.218887,0.981167,0.678981,0.369116,0.081741,0.695731,0.287689,0.510610,0.734872,0.406800,0.982622,0.588402,0.291305,0.590181,0.730174,0.308294,0.423561,0.746059,0.198884,0.051984,0.771808,0.353344,0.077270,0.271957,0.212676,0.966914,0.405340,0.378121,0.077207,0.331503,0.299551,0.514861,0.316955,0.405828,0.979501,0.479909,0.297463,0.616016,0.321037,0.326705,0.378753,0.287161,0.191847,0.041459,0.246828,,,
138,1.380000,0.337676,0.083146,0.755419,0.219476,0.980963,0.679357,0.369012,0.081814,0.695711,0.287031,0.510417,0.735717,0.407360,0.982844,0.588842,0.291030,0.589953,0.730856,0.307632,0.423467,0.746601,0.198861,0.051986,0.771821,0.353311,0.077283,0.271951,0.213184,0.966779,0.405786,0.378114,0.077211,0.331521,0.299573,0.514850,0.317035,0.406450,0.979719,0.480236,0.297596,0.616009,0.321178,0.326628,0.378744,0.287188,0.191799,0.041441,0.246854,,,
139,1.390000,0.337595,0.083111,0.755468,0.220023,0.980690,0.679734,0.368899,0.081889,0.695747,0.286515,0.510273,0.736395,0.407975,0.983132,0.589390,0.290801,0.589739,0.731562,0.307036,0.423400,0.747153,0.198826,0.051990,0.771843,0.353316,0.077299,0.271981,0.213729,0.966639,0.406371,0.378114,0.077223,0.331542,0.299602,0.514868,0.317139,0.406855,0.979910,0.480761,0.297808,0.616025,0.321389,0.326501,0.378720,0.287284,0.191791,0.041451,0.246864,,,
140,1.400000,0.337470,0.083071,0.755534,0.220640,0.980401,0.680158,0.368801,0.081913,0.695791,0.286084,0.510143,0.737053,0.408549,0.983312,0.589869,0.290577,0.589407,0.732349,0.306410,0.423216,0.747898,0.198788,0.051969,0.771870,0.353310,0.077327,0.271996,0.214464,0.966451,0.406949,0.378103,0.077225,0.331559,0.299612,0.514871,0.317228,0.407488,0.980177,0.481232,0.297993,0.616020,0.321572,0.326548,0.378696,0.287268,0.191803,0.041450,0.246890,,,
141,1.410000,0.337417,0.083026,0.755575,0.221332,0.980108,0.680699,0.368737,0.081934,0.695811,0.285675,0.509940,0.737750,0.409294,0.983640,0.590475,0.290583,0.589197,0.733074,0.306020,0.423083,0.748537,0.198765,0.051979,0.771877,0.353306,0.077350,0.272030,0.215211,0.966255,0.407492,0.378093,0.077236,0.331594,0.299603,0.514844,0.317307,0.408323,0.980531,0.481624,0.298182,0.616002,0.321757,0.326406,0.378698,0.287337,0.191828,0.041473,0.246888,,,
142,1.420000,0.337351,0.082917,0.755619,0.221939,0.979823,0.681344,0.368737,0.081957,0.695837,0.285525,0.509870,0.738329,0.410005,0.983887,0.591068,0.290737,0.589034,0.733726,0.305842,0.422933,0.749027,0.198795,0.051985,0.771897,0.353284,0.077379,0.272053,0.216059,0.966188,0.407971,0.378068,0.077257,0.331612,0.299545,0.514830,0.317357,0.409023,0.980790,0.482262,0.298373,0.615992,0.321915,0.326273,0.378689,0.287329,0.191826,0.041477,0.246906,,,
143,1.430000,0.337384,0.082866,0.755727,0.222563,0.979589,0.681836,0.368761,0.081945,0.695953,0.285573,0.509816,0.738897,0.410728,0.984105,0.591728,0.290968,0.588934,0.734389,0.305904,0.422877,0.749579,0.198819,0.051976,0.771896,0.353296,0.077418,0.272098,0.216871,0.965968,0.408590,0.378031,0.077295,0.331659,0.299434,0.514815,0.317388,0.410345,0.981484,0.482528,0.298644,0.616031,0.322058,0.326119,0.378663,0.287301,0.191843,0.041475,0.246923,,,
144,1.440000,0.337404,0.082774,0.755793,0.223346,0.979383,0.682350,0.368828,0.081962,0.696082,0.285625,0.509743,0.739479,0.411618,0.984414,0.592534,0.291215,0.588862,0.735012,0.305959,0.422798,0.750090,0.198885,0.051991,0.771898,0.353274,0.077484,0.272150,0.217827,0.965754,0.409354,0.377978,0.077355,0.331745,0.299243,0.514804,0.317359,0.411223,0.981891,0.483176,0.298816,0.615961,0.322192,0.325841,0.378643,0.287266,0.191854,0.041479,0.246937,,,
145,1.450000,0.337405,0.082699,0.755872,0.223924,0.979177,0.682692,0.368890,0.081961,0.696218,0.285581,0.509686,0.740120,0.412340,0.984745,0.593225,0.291445,0.588816,0.735684,0.305777,0.422674,0.750718,0.198924,0.051984,0.771897,0.353222,0.077525,0.272183,0.218950,0.965484,0.409728,0.377894,0.077412,0.331773,0.298898,0.514762,0.317309,0.412018,0.982092,0.484072,0.298983,0.615819,0.322302,0.325514,0.378630,0.287151,0.191840,0.041492,0.246935,,,
146,1.460000,0.337395,0.082640,0.755948,0.224613,0.978896,0.683007,0.368911,0.081982,0.696341,0.285368,0.509669,0.740862,0.413111,0.985039,0.593985,0.291341,0.588722,0.736507,0.305432,0.422599,0.751457,0.198950,0.051989,0.771900,0.353137,0.077572,0.272204,0.220100,0.965374,0.410184,0.377714,0.077448,0.331867,0.298516,0.514739,0.317184,0.412860,0.982253,0.485034,0.299121,0.615619,0.322352,0.325064,0.378589,0.287017,0.191810,0.041487,0.246955,,,
147,1.470000,0.337303,0.082575,0.756054,0.225398,0.978623,0.683353,0.368854,0.082020,0.696452,0.284809,0.509524,0.741790,0.413966,0.985372,0.594856,0.291126,0.588524,0.737621,0.304910,0.422471,0.752187,0.198917,0.051995,0.771884,0.353083,0.077604,0.272243,0.221337,0.965164,0.410620,0.377644,0.077523,0.331886,0.298163,0.514672,0.317047,0.413763,0.982414,0.485844,0.299252,0.615460,0.322396,0.324580,0.378564,0.286764,0.191783,0.041501,0.246993,,,
