Format Version,1.23,Take Name,230626_Group7_trial3_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-06-26 05.00.24.664 오후,Capture Start Frame,548752,Total Frames in Take,363,Total Exported Frames,363,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Skeleton:LANK,Skeleton:LANK,Skeleton:LANK,Skeleton:LASI,Skeleton:LASI,Skeleton:LASI,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTOE,Skeleton:LTOE,Skeleton:LTOE,Skeleton:RANK,Skeleton:RANK,Skeleton:RANK,Skeleton:RASI,Skeleton:RASI,Skeleton:RASI,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTOE,Skeleton:RTOE,Skeleton:RTOE
,ID,"804E814913F711EEAF36E19734FCBCA0","804E814913F711EEAF36E19734FCBCA0","804E814913F711EEAF36E19734FCBCA0","804E815013F711EEAF36E19734FCBCA0","804E815013F711EEAF36E19734FCBCA0","804E815013F711EEAF36E19734FCBCA0","804E814613F711EEAF36E19734FCBCA0","804E814613F711EEAF36E19734FCBCA0","804E814613F711EEAF36E19734FCBCA0","804E814A13F711EEAF36E19734FCBCA0","804E814A13F711EEAF36E19734FCBCA0","804E814A13F711EEAF36E19734FCBCA0","804E814D13F711EEAF36E19734FCBCA0","804E814D13F711EEAF36E19734FCBCA0","804E814D13F711EEAF36E19734FCBCA0","804E814B13F711EEAF36E19734FCBCA0","804E814B13F711EEAF36E19734FCBCA0","804E814B13F711EEAF36E19734FCBCA0","804E814C13F711EEAF36E19734FCBCA0","804E814C13F711EEAF36E19734FCBCA0","804E814C13F711EEAF36E19734FCBCA0","804E814513F711EEAF36E19734FCBCA0","804E814513F711EEAF36E19734FCBCA0","804E814513F711EEAF36E19734FCBCA0","804E814813F711EEAF36E19734FCBCA0","804E814813F711EEAF36E19734FCBCA0","804E814813F711EEAF36E19734FCBCA0","804E814F13F711EEAF36E19734FCBCA0","804E814F13F711EEAF36E19734FCBCA0","804E814F13F711EEAF36E19734FCBCA0","804E814713F711EEAF36E19734FCBCA0","804E814713F711EEAF36E19734FCBCA0","804E814713F711EEAF36E19734FCBCA0","804E814313F711EEAF36E19734FCBCA0","804E814313F711EEAF36E19734FCBCA0","804E814313F711EEAF36E19734FCBCA0","804E814E13F711EEAF36E19734FCBCA0","804E814E13F711EEAF36E19734FCBCA0","804E814E13F711EEAF36E19734FCBCA0","804E814113F711EEAF36E19734FCBCA0","804E814113F711EEAF36E19734FCBCA0","804E814113F711EEAF36E19734FCBCA0","804E814213F711EEAF36E19734FCBCA0","804E814213F711EEAF36E19734FCBCA0","804E814213F711EEAF36E19734FCBCA0","804E814413F711EEAF36E19734FCBCA0","804E814413F711EEAF36E19734FCBCA0","804E814413F711EEAF36E19734FCBCA0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.342059,0.085005,0.755155,0.202367,0.983972,0.632630,0.371272,0.080665,0.695199,0.303151,0.513821,0.698951,0.384043,0.984832,0.536347,0.300131,0.592153,0.688389,0.324013,0.427395,0.715645,0.200854,0.051354,0.776356,0.348681,0.076196,0.267562,0.187741,0.972794,0.359243,0.378516,0.077970,0.325238,0.295922,0.515962,0.292414,0.382532,0.983107,0.429172,0.285278,0.617881,0.289663,0.322114,0.378306,0.268206,0.187751,0.041102,0.251250
1,0.010000,0.342058,0.085026,0.755132,0.202544,0.984015,0.632504,0.371232,0.080647,0.695152,0.303210,0.513797,0.698770,0.384226,0.984850,0.536179,0.300239,0.592150,0.688239,0.324115,0.427444,0.715470,0.200825,0.051376,0.776334,0.348708,0.076160,0.267532,0.187964,0.972802,0.359050,0.378551,0.077939,0.325192,0.296002,0.515930,0.292261,0.382698,0.983134,0.429029,0.285412,0.617869,0.289433,0.322168,0.378178,0.268044,0.187768,0.041092,0.251272
2,0.020000,0.342030,0.085042,0.755100,0.202681,0.983977,0.632366,0.371217,0.080638,0.695110,0.303268,0.513797,0.698616,0.384439,0.984886,0.536032,0.300341,0.592122,0.688076,0.324126,0.427438,0.715351,0.200809,0.051383,0.776330,0.348731,0.076132,0.267510,0.188214,0.972809,0.358876,0.378558,0.077913,0.325156,0.296048,0.515925,0.292102,0.382903,0.983224,0.428883,0.285529,0.617829,0.289223,0.322160,0.378147,0.267909,0.187766,0.041083,0.251266
3,0.030000,0.342009,0.085033,0.755070,0.202803,0.983875,0.632183,0.371186,0.080626,0.695078,0.303332,0.513784,0.698458,0.384649,0.984894,0.535895,0.300417,0.592087,0.687939,0.324155,0.427409,0.715254,0.200803,0.051389,0.776323,0.348751,0.076096,0.267479,0.188483,0.972824,0.358715,0.378585,0.077898,0.325118,0.296076,0.515911,0.291951,0.383098,0.983245,0.428853,0.285653,0.617815,0.289077,0.322173,0.378101,0.267772,0.187784,0.041075,0.251288
4,0.040000,0.342013,0.085034,0.755042,0.203007,0.983897,0.632103,0.371189,0.080593,0.695058,0.303420,0.513764,0.698319,0.384890,0.984898,0.535778,0.300488,0.592052,0.687831,0.324208,0.427407,0.715171,0.200811,0.051387,0.776313,0.348785,0.076070,0.267444,0.188736,0.972888,0.358441,0.378621,0.077865,0.325055,0.296159,0.515888,0.291826,0.383383,0.983275,0.428827,0.285773,0.617816,0.288922,0.322242,0.378071,0.267679,0.187804,0.041060,0.251288
5,0.050000,0.342008,0.085028,0.755017,0.203091,0.983801,0.631930,0.371194,0.080597,0.695047,0.303529,0.513760,0.698219,0.385101,0.984900,0.535733,0.300581,0.592040,0.687730,0.324263,0.427413,0.715115,0.200824,0.051395,0.776298,0.348836,0.076032,0.267431,0.189012,0.972942,0.358299,0.378641,0.077849,0.325022,0.296331,0.515899,0.291695,0.383661,0.983317,0.428809,0.285886,0.617823,0.288829,0.322365,0.378054,0.267623,0.187839,0.041051,0.251406
