Format Version,1.0,
Take Name,230626_Group7_trial1_003,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 16:58:51 +0900,
Total Frames In Take,373,
Total Exported Frames,3730,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
0,0.000000,0,0.002123,0.140862
0,0.000000,1,0.005555,0.130418
0,0.000000,2,0.009380,0.030069
0,0.000000,3,0.003644,-0.041885
0,0.000000,4,-0.005380,-0.063423
0,0.000000,5,-0.008529,-0.076035
0,0.000000,6,-0.003636,-0.077331
0,0.000000,7,-0.002162,-0.070640
0,0.000000,8,0.009728,-0.072536
0,0.000000,9,0.009257,-0.075418
1,0.010000,10,0.007003,-0.078801
1,0.010000,11,0.008999,-0.075585
1,0.010000,12,0.011560,-0.077871
1,0.010000,13,0.009223,-0.069127
1,0.010000,14,0.007542,-0.061442
1,0.010000,15,0.007058,-0.065689
1,0.010000,16,0.007886,-0.071635
1,0.010000,17,0.011225,-0.076912
1,0.010000,18,0.013703,-0.078936
1,0.010000,19,0.009711,-0.083252
2,0.020000,20,-0.000225,-0.085267
2,0.020000,21,-0.000906,-0.069109
2,0.020000,22,-0.010481,-0.057756
2,0.020000,23,-0.015719,-0.040261
2,0.020000,24,-0.014853,-0.015863
2,0.020000,25,-0.011750,-0.013199
2,0.020000,26,-0.006761,-0.041373
2,0.020000,27,0.006937,-0.065057
2,0.020000,28,0.016966,-0.038818
2,0.020000,29,0.013735,-0.029229
3,0.030000,30,0.006346,-0.050255
3,0.030000,31,0.009809,-0.063607
3,0.030000,32,0.014747,-0.065394
3,0.030000,33,0.007696,-0.068037
3,0.030000,34,0.006706,-0.058590
3,0.030000,35,0.002761,-0.048132
3,0.030000,36,0.000444,-0.061070
3,0.030000,37,-0.000648,-0.058665
3,0.030000,38,-0.002499,-0.051519
3,0.030000,39,0.000921,-0.049604
4,0.040000,40,0.005604,-0.037318
4,0.040000,41,0.003527,-0.022656
4,0.040000,42,-0.001801,-0.040369
4,0.040000,43,-0.001788,-0.069092
4,0.040000,44,-0.002270,-0.083601
4,0.040000,45,-0.004295,-0.074196
4,0.040000,46,-0.006475,-0.070098
4,0.040000,47,-0.008032,-0.066396
4,0.040000,48,-0.019780,-0.071066
4,0.040000,49,-0.023540,-0.076717
5,0.050000,50,-0.009685,-0.071741
5,0.050000,51,-0.000552,-0.061076
5,0.050000,52,-0.001110,-0.051876
5,0.050000,53,-0.010911,-0.042065
5,0.050000,54,-0.036297,-0.035058
5,0.050000,55,-0.035751,-0.058725
5,0.050000,56,-0.009455,-0.065986
5,0.050000,57,0.039102,-0.023423
5,0.050000,58,0.059279,-0.062883
5,0.050000,59,0.053364,-0.109482
6,0.060000,60,0.048164,-0.052078
6,0.060000,61,0.047695,0.027378
6,0.060000,62,0.015031,0.022967
6,0.060000,63,-0.019782,-0.024521
6,0.060000,64,-0.027538,-0.039328
6,0.060000,65,-0.012318,-0.040801
6,0.060000,66,0.003660,-0.068351
