Format Version,1.23,Take Name,230626_Group7_trial2_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-06-26 04.59.43.928 오후,Capture Start Frame,544679,Total Frames in Take,387,Total Exported Frames,387,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Skeleton:LANK,Skeleton:LANK,Skeleton:LANK,Skeleton:LASI,Skeleton:LASI,Skeleton:LASI,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LHEE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LKNE,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LPSI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTHI,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTIB,Skeleton:LTOE,Skeleton:LTOE,Skeleton:LTOE,Skeleton:RANK,Skeleton:RANK,Skeleton:RANK,Skeleton:RASI,Skeleton:RASI,Skeleton:RASI,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RHEE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RKNE,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RPSI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTHI,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTIB,Skeleton:RTOE,Skeleton:RTOE,Skeleton:RTOE
,ID,"6333FE7B13F711EEAF36E19734FCBCA0","6333FE7B13F711EEAF36E19734FCBCA0","6333FE7B13F711EEAF36E19734FCBCA0","6333FE8113F711EEAF36E19734FCBCA0","6333FE8113F711EEAF36E19734FCBCA0","6333FE8113F711EEAF36E19734FCBCA0","6333FE7813F711EEAF36E19734FCBCA0","6333FE7813F711EEAF36E19734FCBCA0","6333FE7813F711EEAF36E19734FCBCA0","6333FE7C13F711EEAF36E19734FCBCA0","6333FE7C13F711EEAF36E19734FCBCA0","6333FE7C13F711EEAF36E19734FCBCA0","6333FE7F13F711EEAF36E19734FCBCA0","6333FE7F13F711EEAF36E19734FCBCA0","6333FE7F13F711EEAF36E19734FCBCA0","6333FE7D13F711EEAF36E19734FCBCA0","6333FE7D13F711EEAF36E19734FCBCA0","6333FE7D13F711EEAF36E19734FCBCA0","6333FE7E13F711EEAF36E19734FCBCA0","6333FE7E13F711EEAF36E19734FCBCA0","6333FE7E13F711EEAF36E19734FCBCA0","6333FE7713F711EEAF36E19734FCBCA0","6333FE7713F711EEAF36E19734FCBCA0","6333FE7713F711EEAF36E19734FCBCA0","6333FE7A13F711EEAF36E19734FCBCA0","6333FE7A13F711EEAF36E19734FCBCA0","6333FE7A13F711EEAF36E19734FCBCA0","6333FE8213F711EEAF36E19734FCBCA0","6333FE8213F711EEAF36E19734FCBCA0","6333FE8213F711EEAF36E19734FCBCA0","6333FE7913F711EEAF36E19734FCBCA0","6333FE7913F711EEAF36E19734FCBCA0","6333FE7913F711EEAF36E19734FCBCA0","6333FE7513F711EEAF36E19734FCBCA0","6333FE7513F711EEAF36E19734FCBCA0","6333FE7513F711EEAF36E19734FCBCA0","6333FE8013F711EEAF36E19734FCBCA0","6333FE8013F711EEAF36E19734FCBCA0","6333FE8013F711EEAF36E19734FCBCA0","6333FE7313F711EEAF36E19734FCBCA0","6333FE7313F711EEAF36E19734FCBCA0","6333FE7313F711EEAF36E19734FCBCA0","6333FE7413F711EEAF36E19734FCBCA0","6333FE7413F711EEAF36E19734FCBCA0","6333FE7413F711EEAF36E19734FCBCA0","6333FE7613F711EEAF36E19734FCBCA0","6333FE7613F711EEAF36E19734FCBCA0","6333FE7613F711EEAF36E19734FCBCA0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.337601,0.083976,0.752397,0.182090,0.983083,0.678158,0.368622,0.081848,0.693190,0.288560,0.513213,0.724019,0.366639,0.984835,0.587721,0.282629,0.592807,0.718904,0.310675,0.425350,0.736152,0.198667,0.051675,0.773263,0.353032,0.078208,0.273510,0.178028,0.968591,0.403157,0.376325,0.077976,0.334016,0.288724,0.514800,0.319468,0.368093,0.978870,0.481722,0.280679,0.615893,0.323095,0.320562,0.379741,0.290725,0.194101,0.041751,0.241823
1,0.010000,0.337600,0.083974,0.752400,0.182290,0.983005,0.678259,0.368637,0.081851,0.693210,0.288575,0.513205,0.724038,0.366596,0.984812,0.587557,0.282667,0.592803,0.718923,0.310685,0.425356,0.736171,0.198662,0.051675,0.773263,0.353010,0.078213,0.273514,0.177798,0.968589,0.403200,0.376325,0.077994,0.334007,0.288527,0.514831,0.319558,0.367897,0.978903,0.481534,0.280510,0.615884,0.323092,0.320473,0.379752,0.290722,0.194097,0.041750,0.241816
2,0.020000,0.337595,0.083976,0.752391,0.182346,0.982999,0.678345,0.368635,0.081861,0.693208,0.288573,0.513217,0.724052,0.366543,0.984823,0.587353,0.282685,0.592800,0.718934,0.310679,0.425366,0.736193,0.198660,0.051684,0.773262,0.353003,0.078233,0.273507,0.177530,0.968578,0.403219,0.376328,0.078015,0.334019,0.288426,0.514851,0.319605,0.367780,0.978941,0.481348,0.280363,0.615893,0.323114,0.320413,0.379743,0.290761,0.194096,0.041768,0.241829
3,0.030000,0.337586,0.083996,0.752392,0.182432,0.982976,0.678418,0.368630,0.081867,0.693198,0.288546,0.513206,0.724070,0.366582,0.984814,0.587242,0.282679,0.592812,0.718974,0.310666,0.425361,0.736204,0.198658,0.051657,0.773223,0.353002,0.078239,0.273517,0.177332,0.968561,0.403261,0.376318,0.078011,0.334029,0.288356,0.514847,0.319643,0.367628,0.978985,0.481198,0.280226,0.615900,0.323153,0.320367,0.379743,0.290786,0.194082,0.041748,0.241837
4,0.040000,0.337587,0.083978,0.752387,0.182477,0.982978,0.678491,0.368611,0.081872,0.693180,0.288533,0.513209,0.724078,0.366586,0.984793,0.587139,0.282692,0.592801,0.718972,0.310657,0.425350,0.736193,0.198655,0.051668,0.773244,0.352987,0.078256,0.273518,0.177148,0.968558,0.403323,0.376314,0.078003,0.334027,0.288236,0.514839,0.319700,0.367511,0.978978,0.481098,0.280085,0.615900,0.323179,0.320341,0.379749,0.290819,0.194085,0.041765,0.241849
5,0.050000,0.337576,0.083965,0.752383,0.182557,0.982960,0.678566,0.368617,0.081864,0.693170,0.288549,0.513202,0.724081,0.366568,0.984783,0.587017,0.282694,0.592791,0.719007,0.310663,0.425351,0.736185,0.198640,0.051660,0.773235,0.352965,0.078233,0.273517,0.176705,0.968536,0.403265,0.376301,0.078008,0.334012,0.288129,0.514822,0.319725,0.367438,0.978970,0.480979,0.279964,0.615893,0.323214,0.320269,0.379732,0.290834,0.194085,0.041762,0.241849
6,0.060000,0.337568,0.083975,0.752389,0.182627,0.982935,0.678637,0.368607,0.081864,0.693173,0.288561,0.513209,0.724089,0.366558,0.984740,0.586929,0.282709,0.592757,0.719000,0.310690,0.425344,0.736201,0.198662,0.051670,0.773252,0.352958,0.078253,0.273536,0.176401,0.968537,0.403320,0.376299,0.078023,0.334025,0.288046,0.514816,0.319788,0.367358,0.978948,0.480910,0.279710,0.615789,0.323345,0.320182,0.379743,0.290879,0.194066,0.041773,0.241877
7,0.070000,0.337593,0.083971,0.752372,0.182476,0.982979,0.678826,0.368603,0.081854,0.693164,0.288595,0.513193,0.724097,0.366555,0.984713,0.586880,0.282740,0.592748,0.718984,0.310707,0.425337,0.736213,0.198655,0.051659,0.773233,0.352934,0.078265,0.273545,0.176165,0.968419,0.403314,0.376273,0.078024,0.334048,0.287940,0.514800,0.319868,0.367302,0.978901,0.480854,0.279590,0.615790,0.323419,0.320108,0.379737,0.290895,0.194058,0.041758,0.241882
8,0.080000,0.337593,0.083976,0.752373,0.182513,0.982973,0.678868,0.368614,0.081852,0.693169,0.288628,0.513196,0.724109,0.366580,0.984720,0.586825,0.282761,0.592761,0.719016,0.310742,0.425344,0.736224,0.198657,0.051652,0.773223,0.352923,0.078273,0.273552,0.176091,0.968368,0.403379,0.376281,0.078029,0.334057,0.287854,0.514787,0.319934,0.367292,0.978860,0.480802,0.279487,0.615790,0.323494,0.320051,0.379750,0.290929,0.194038,0.041762,0.241901
9,0.090000,0.337599,0.083975,0.752382,0.182588,0.982985,0.678902,0.368614,0.081850,0.693179,0.288638,0.513205,0.724160,0.366629,0.984686,0.586754,0.282795,0.592765,0.719058,0.310751,0.425329,0.736267,0.198661,0.051645,0.773229,0.352915,0.078282,0.273568,0.176089,0.968300,0.403415,0.376264,0.078014,0.334060,0.287806,0.514804,0.319988,0.367263,0.978835,0.480766,0.279402,0.615772,0.323537,0.320026,0.379763,0.290966,0.194046,0.041754,0.241911
10,0.100000,0.337593,0.083958,0.752387,0.182894,0.982966,0.678804,0.368631,0.081869,0.693193,0.288613,0.513195,0.724211,0.366789,0.984718,0.586658,0.282792,0.592763,0.719108,0.310748,0.425331,0.736316,0.198666,0.051643,0.773231,0.352913,0.078280,0.273564,0.176107,0.968251,0.403493,0.376263,0.078013,0.334071,0.287750,0.514778,0.320009,0.367299,0.978803,0.480697,0.279329,0.615774,0.323535,0.320020,0.379768,0.290982,0.194023,0.041770,0.241930
11,0.110000,0.337596,0.083947,0.752395,0.183013,0.982982,0.678843,0.368617,0.081852,0.693206,0.288586,0.513189,0.724274,0.366867,0.984681,0.586588,0.282799,0.592754,0.719191,0.310705,0.425310,0.736379,0.198657,0.051672,0.773259,0.352912,0.078267,0.273566,0.176147,0.968221,0.403540,0.376241,0.077995,0.334061,0.287709,0.514780,0.320028,0.367301,0.978735,0.480648,0.279276,0.615782,0.323539,0.320001,0.379769,0.290992,0.194013,0.041763,0.241947
12,0.120000,0.337572,0.083938,0.752410,0.183101,0.982981,0.678882,0.368680,0.081857,0.693174,0.288553,0.513175,0.724321,0.366896,0.984588,0.586571,0.282803,0.592720,0.719238,0.310688,0.425313,0.736432,0.198665,0.051650,0.773251,0.352891,0.078279,0.273561,0.176146,0.968212,0.403603,0.376243,0.077997,0.334059,0.287666,0.514764,0.320049,0.367355,0.978683,0.480584,0.279234,0.615771,0.323543,0.319952,0.379756,0.290989,0.194017,0.041759,0.241947
